,Date,Price,SMA10,SMA20,SMA50,SMA100,SMA200,EMA13,EMA25,RSI,UBB,LBB,ATR,CE,TSI
1197,2004-10-08,40.0,40.601,41.357150000000004,39.39866,43.56973,45.189859999999996,40.822401119127285,40.69520149276582,31.744082179544378,43.66620889008623,40.20262055495689,1.267357142857142,39.96792857142858,3.1414079322204276
1198,2004-10-11,40.15,40.623,41.36415,39.42326,43.55133,45.128209999999996,40.72634381639482,40.65326291639922,32.69844764945499,43.65680392297177,40.21782303851412,1.2916428571428564,39.36507142857143,1.835898846231364
1199,2004-10-12,40.22,40.702,41.24165000000001,39.461659999999995,43.53663,45.06271000000001,40.654008985481276,40.61993499975313,41.98895027624305,43.50210894501463,40.1114205274927,1.2192857142857139,39.04214285714286,0.8765327390813007
1200,2004-10-13,39.98,40.616,41.13015,39.50906,43.52663,44.99526,40.55772198755538,40.57070923054135,36.842105263157876,43.40940973901308,39.990520130493465,1.2699999999999991,38.89000000000001,-0.3429748105745047
1201,2004-10-14,39.1,40.44,40.956649999999996,39.54866,43.505930000000006,44.923410000000004,40.349475989333186,40.457577751268936,36.8945868945869,43.30175305238528,39.784098473807354,1.283571428571428,38.84928571428572,-2.9033304077117643
1202,2004-10-15,38.55,40.248000000000005,40.736149999999995,39.60746,43.47513,44.85201,40.09240799085702,40.310841001171326,39.481707317073145,43.11716316559306,39.54564341720346,1.321428571428571,38.73571428571429,-5.954035913445797
1203,2004-10-18,39.27,40.074,40.536150000000006,39.68306,43.431630000000006,44.78526,39.9749211350203,40.230776308773535,48.820058997050175,42.681304272452685,39.46357286377366,1.3371428571428565,38.688571428571436,-7.043462032464907
1204,2004-10-19,38.33,39.81099999999999,40.288,39.74326,43.36803,44.71741,39.73993240144598,40.08456274656019,30.11093502377176,42.22887988727591,39.31756005636204,1.345714285714285,38.66285714285715,-9.504447244560712
1205,2004-10-20,38.35,39.510000000000005,40.1365,39.76826,43.275330000000004,44.64281,39.54137062981084,39.95113484297864,30.11093502377183,42.18833640467967,39.11058179766016,1.3264285714285708,38.720714285714294,-11.438589506986352
1206,2004-10-21,39.47,39.342,40.0185,39.82646,43.18503,44.57501,39.53117482555215,39.91412447044182,42.89772727272728,41.92667934718997,39.06441032640502,1.3928571428571423,38.52142857142857,-10.690329784203568
1207,2004-10-22,34.6,38.802,39.7015,39.79266,43.028729999999996,44.48851,38.826721279044705,39.50534566502322,21.811785400175935,42.73800266277537,38.18324866861232,1.768571428571428,37.394285714285715,-17.563341027109622
1208,2004-10-25,33.97,38.184000000000005,39.403499999999994,39.74946,42.86493,44.40716,38.132903953466894,39.07954984463682,20.753138075313828,43.37228491281643,37.41910754359178,1.7828571428571425,37.35142857142858,-23.169165871022518
1209,2004-10-26,33.83,37.545,39.1235,39.66706,42.709230000000005,44.31835999999999,37.51820338868591,38.6757383181263,17.792985457656144,43.809731905665004,36.780384047167495,1.764285714285714,37.40714285714286,-27.392563278350124
1210,2004-10-27,34.23,36.970000000000006,38.793,39.58706,42.54203,44.22476,37.04846004744507,38.333758447501204,20.875420875420886,43.88435531537099,36.247322342314504,1.7042857142857142,36.43714285714285,-29.77726399549418
1211,2004-10-28,34.45,36.505,38.472500000000004,39.48886,42.36893,44.122460000000004,36.677251469238634,38.035007797693424,24.657534246575395,43.81673004153355,35.80038497923323,1.6378571428571433,36.63642857142857,-31.17574047298418
1212,2004-10-29,34.13,36.063,38.1555,39.39886,42.19083,44.01411,36.31335840220454,37.73462258248624,22.931654676259058,43.7472475848449,35.359626207577556,1.5742857142857147,36.82714285714285,-32.60450402214754
1213,2004-11-01,35.1,35.646,37.86,39.310660000000006,42.03943,43.90870999999999,36.140021487603896,37.53195930691037,28.702163061564093,43.44122416302028,35.06938791848986,1.5680428571428575,36.84587142857143,-31.79195556738646
1214,2004-11-02,36.24,35.437,37.624,39.24646,41.902429999999995,43.811310000000006,36.154304132231914,37.432577821763424,35.52631578947371,43.050315605695815,34.91084219715209,1.5387571428571434,35.57372857142857,-28.917030761864172
1215,2004-11-03,35.92,35.194,37.352000000000004,39.18386,41.76913,43.70785999999999,36.12083211334164,37.31622568162778,37.13592233009711,42.529471847999574,34.76326407600022,1.596614285714286,35.40015714285714,-27.005927601169343
1216,2004-11-04,36.91,34.938,37.14,39.116060000000004,41.63713,43.61141000000001,36.233570382864265,37.2849775522718,43.59375000000001,42.0001754354286,34.7099122822857,1.5951857142857142,35.404442857142854,-23.63917476679876
1217,2004-11-05,36.56,35.134,36.967999999999996,39.04346,41.49703,43.50831,36.28020318531223,37.22921004825089,39.09895414320193,41.64192137852329,34.63103931073835,1.580185714285714,35.449442857142856,-21.379798645225463
1218,2004-11-08,37.32,35.469,36.826499999999996,38.991859999999996,41.37253,43.40936,36.42874558741049,37.23619389069313,45.87755102040816,41.25997683450478,34.6097615827476,1.5330428571428567,35.590871428571425,-18.214210976833538
1219,2004-11-09,37.4,35.826,36.6855,38.97366,41.25053,43.31121,36.56749621778042,37.24879436063981,46.14134849715677,40.834820679972594,34.610839660013696,1.5551857142857135,35.52444285714286,-15.536694751413663
1220,2004-11-10,38.09,36.212,36.591,38.97266,41.13372999999999,43.22296,36.784996758097506,37.31350248674445,44.19191919191921,40.50374247608957,34.63462876195522,1.5266142857142857,34.260157142857146,-12.165113181495997
1221,2004-11-11,38.83,36.65,36.5775,38.98446,41.03202999999999,43.157309999999995,37.07714007836929,37.43015614161026,77.29032258064517,40.455502062916544,34.638498968541725,1.1616142857142857,35.51515714285714,-8.184318990244101
1222,2004-11-12,40.46,37.283,36.672999999999995,39.01006,40.92853,43.113510000000005,37.560405781459394,37.66322105379409,87.08571428571433,40.83891229662159,34.590043851689195,1.2494714285714283,37.191585714285715,-2.3642340277334815
1223,2004-11-15,40.89,37.862,36.754,39.05306,40.82723,43.065960000000004,38.03606209839377,37.91143481888685,89.04867256637172,41.18695980486674,34.53752009756663,1.290185714285714,37.629442857142855,2.8601344143136034
1224,2004-11-16,40.07,38.245000000000005,36.841,39.08426,40.70993,43.02496,38.32662465576609,38.0774782943571,80.8668076109937,41.46823243418626,34.52738378290687,1.299471428571428,37.60158571428572,5.700779337577274
1225,2004-11-17,39.9,38.643,36.9185,39.122060000000005,40.57503,42.999759999999995,38.55139256208522,38.21767227171425,78.9585547290117,41.70144899122048,34.52702550438976,1.3294714285714282,37.511585714285715,7.682577247909188
1226,2004-11-18,40.37,38.989,36.963499999999996,39.16806,40.44163,42.97466,38.811193624644474,38.383235943120845,82.63598326359835,41.863039290907196,34.5137303545464,1.3951857142857134,37.31444285714286,9.938359427437177
1227,2004-11-19,38.55,39.188,37.160999999999994,39.16766,40.28313,42.93720999999999,38.77388024969527,38.39606394749617,66.57060518731988,41.97713035319156,34.75293482340421,1.477857142857142,37.066428571428574,8.687547435265582
1228,2004-11-22,38.05,39.260999999999996,37.365,39.12846,40.13803,42.89571,38.67046878545309,38.369443643842615,59.2630501535312,41.952220233831184,35.07138988308441,1.447857142857142,37.15642857142858,6.891604968782265
1229,2004-11-23,38.31,39.352,37.589,39.041259999999994,39.99523,42.857960000000006,38.61897324467408,38.36487105585472,62.306900102986624,41.8771864649151,35.44490676754245,1.418571428571428,37.244285714285716,5.838452183878773
1230,2004-11-24,38.75,39.41799999999999,37.815,38.97206,39.870329999999996,42.82376,38.63769135257778,38.39449635925051,60.043668122270766,41.82522640127216,35.809886799363916,1.3678571428571422,37.39642857142857,5.628317578821322
1231,2004-11-26,39.09,39.444,38.047,38.90246,39.75123,42.78351,38.7023068736381,38.447996639308165,63.82513661202185,41.76367706709092,36.18866146645453,1.312142857142857,37.56357142857143,5.954226018130687
1232,2004-11-29,38.94,39.292,38.2875,38.82205999999999,39.645630000000004,42.74291,38.736263034546944,38.48584305166908,59.484777517564375,41.529097234630825,36.666701382684586,1.3757142857142857,37.37285714285714,5.9700319933758355
1233,2004-11-30,39.68,39.171,38.5165,38.75026,39.55923,42.70941,38.87108260104024,38.57770127846377,62.391304347826065,41.44163085627009,37.05393457186496,1.3578571428571427,37.42642857142857,7.091971420736656
1234,2004-12-01,39.98,39.16199999999999,38.703500000000005,38.684,39.46853,42.68166,39.02949937232021,38.68557041088964,60.72644721906919,41.490796558540374,37.30985172072982,1.308571428571428,37.574285714285715,8.459921725199958
1235,2004-12-02,40.17,39.189,38.916,38.6598,39.374230000000004,42.65816000000001,39.19242803341732,38.799757302359666,58.11138014527845,41.44592531614103,37.65103734192948,1.3157142857142854,37.55285714285714,9.874190280286225
1236,2004-12-03,40.09,39.161,39.075,38.625,39.28013,42.63536,39.320652600071995,38.89900674063969,47.24292101341285,41.47021892197746,37.87739053901127,1.2307142857142854,37.807857142857145,10.900397310885213
1237,2004-12-06,39.49,39.254999999999995,39.221500000000006,38.596,39.18833,42.60696,39.344845085776,38.944467760590484,39.82558139534887,41.30748607251473,38.17850696374264,1.2035714285714287,37.34928571428571,10.593892770770013
1238,2004-12-07,38.2,39.27,39.265499999999996,38.561400000000006,39.09933,42.578115,39.181295787808004,38.887201009775836,37.2789115646259,41.215285143356,38.290607428322,1.2435714285714288,37.229285714285716,7.837200239561079
1239,2004-12-08,38.72,39.311,39.3315,38.547200000000004,39.02633,42.560115,39.11539638954972,38.87433939363923,42.337662337662344,41.09595936255103,38.44927031872449,1.2478571428571428,37.21642857142857,6.472345533862528
1240,2004-12-09,39.82,39.418,39.418,38.5268,38.954629999999995,42.544515000000004,39.21605404818548,38.947082517205445,46.698679471788736,41.09357814059864,38.58021092970068,1.2771428571428574,36.90857142857143,7.203781616054629
1241,2004-12-10,39.05,39.414,39.428999999999995,38.4906,38.89753,42.521515,39.19233204130184,38.954999246651184,53.43406593406593,41.09115966045111,38.59792016977444,1.2000000000000004,37.14,6.32738401554194
1242,2004-12-13,39.83,39.503,39.3975,38.477799999999995,38.83763,42.505615,39.283427463973005,39.02230699690879,61.77248677248675,41.000206592312345,38.59614670384383,1.2350000000000005,37.035,6.917747480872091
1243,2004-12-14,40.44,39.57899999999999,39.375,38.4664,38.84223,42.492965000000005,39.44865211197686,39.131360304838886,63.46396965865988,40.90024717582338,38.61237641208831,1.1628571428571435,37.25142857142857,8.366987229854317
1244,2004-12-15,41.0,39.681,39.421499999999995,38.4672,38.86443,42.487915,39.67027323883731,39.27510181985128,64.0099626400996,41.08628416492298,38.5891079175385,1.1435714285714293,37.56928571428571,10.395646251994
1245,2004-12-16,40.05,39.669,39.429,38.441,38.873830000000005,42.472315,39.72451991900341,39.334709372170416,55.555555555555515,41.10417980181529,38.59141009909236,1.1935714285714292,37.419285714285714,10.179403809716405
1246,2004-12-17,40.01,39.660999999999994,39.411,38.4182,38.89423,42.45041499999999,39.76530278771721,39.38665480508038,56.27198124267291,41.05097304213704,38.59101347893149,1.082142857142858,37.753571428571426,9.93257380126941
1247,2004-12-20,38.95,39.607000000000006,39.431,38.3972,38.89793,42.424715000000006,39.64883096090047,39.35306597392036,45.87570621468928,41.03614829614601,38.62842585192699,1.1407142857142867,37.57785714285714,7.729271986220572
1248,2004-12-21,39.39,39.726,39.498000000000005,38.382000000000005,38.90263,42.404165000000006,39.61185510934326,39.35590705284957,46.7185761957731,40.966484360072805,38.7637578199636,1.142857142857144,37.57142857142857,6.691645335313071
1249,2004-12-22,39.52,39.806,39.5585,38.368,38.91483,42.388215,39.59873295086565,39.36852958724575,46.36058230683091,40.91644387915569,38.87952806042215,1.1128571428571443,37.661428571428566,6.073790461757176
1250,2004-12-23,38.93,39.717,39.5675,38.347,38.92803,42.37511500000001,39.50319967217056,39.33479654207301,43.85593220338982,40.90511571068179,38.89869214465911,1.0900000000000014,37.73,4.478992247413799
1251,2004-12-27,42.25,40.037,39.7255,38.41,38.97933,42.379965,39.895599719003336,39.55904296191355,61.34868421052631,41.50060829913938,38.83794585043031,1.3085714285714296,39.004285714285714,8.599932356803237
1252,2004-12-28,44.63,40.517,40.01,38.5316,39.06953,42.39091499999999,40.571942616288574,39.949116580227894,74.26415094339622,42.79286486234869,38.618567568825654,1.3921428571428578,40.943571428571424,15.011624124711792
1253,2004-12-29,44.82,40.955,40.267,38.642599999999995,39.16283000000001,42.409614999999995,41.17880795681878,40.32379992021037,73.60681114551082,43.77614054554832,38.51242972722584,1.4014285714285724,41.47571428571428,19.873719949662853
1254,2004-12-30,44.97,41.352000000000004,40.51649999999999,38.7754,39.25933,42.423815000000005,41.720406820130385,40.681199926348036,71.51211361737676,44.6019724651071,38.47376376744644,1.3442857142857154,41.64714285714285,23.69336577077859
1255,2004-12-31,44.29,41.775999999999996,40.722500000000004,38.8942,39.33123,42.431264999999996,42.08749156011176,40.95879993201358,72.05387205387206,45.136667979060064,38.51541601046997,1.360714285714287,41.59785714285714,25.369235680256118
1256,2005-01-03,44.52,42.227000000000004,40.944,38.995200000000004,39.410830000000004,42.438815000000005,42.43499276581008,41.23273839878176,70.69726390114741,45.65887857743878,38.58656071128061,1.3442857142857154,41.64714285714285,26.92517379759814
1257,2005-01-04,42.14,42.54600000000001,41.076499999999996,39.146,39.46933,42.435514999999995,42.39285094212293,41.30252775272163,56.48854961832062,45.76821845971755,38.73064077014122,1.5142857142857156,41.137142857142855,23.776220614353896
1258,2005-01-05,41.77,42.784,41.254999999999995,39.302,39.52573,42.440115,42.30387223610537,41.33848715635843,52.98218435321457,45.75359627228808,39.005701863855954,1.5435714285714295,41.04928571428571,20.73779439358072
1259,2005-01-06,41.05,42.937,41.371500000000005,39.4464,39.556729999999995,42.44421499999999,42.12474763094746,41.31629583663855,53.943217665615144,45.71156681976117,39.20146659011942,1.547857142857144,41.036428571428566,17.177555725367043
1260,2005-01-07,42.32,43.275999999999996,41.4965,39.608200000000004,39.59763,42.457665000000006,42.152640826526394,41.39350384920482,58.30337886412653,45.79219809288957,39.34865095355521,1.640000000000001,40.76,15.884829924749788
1261,2005-01-10,41.84,43.235,41.636,39.756,39.62243,42.45691500000001,42.10797785130834,41.4278497069583,60.84021005251312,45.77554688595803,39.56622655702099,1.6092857142857153,40.85214285714285,14.123579903316017
1262,2005-01-11,41.64,42.936,41.7265,39.906200000000005,39.65253,42.456615,42.04112387255001,41.4441689602692,58.59434682964093,45.77800667231115,39.70074666384443,1.6357142857142866,40.77285714285714,12.424307798449956
1263,2005-01-12,42.3,42.684000000000005,41.819500000000005,40.0502,39.680429999999994,42.454314999999994,42.07810617647144,41.510002117171574,60.20558002936855,45.83186759086241,39.8133162045688,1.6800000000000002,40.64,11.867909120208244
1264,2005-01-13,42.6,42.446999999999996,41.8995,40.1774,39.71193,42.448315,42.15266243697552,41.593848108158376,63.765941485371336,45.90686939571046,39.895815302144776,1.8000000000000003,40.28,11.789447604788034
1265,2005-01-14,44.55,42.473,42.1245,40.35,39.766929999999995,42.454665,42.4951392316933,41.82124440753081,59.6153846153846,46.19938572652086,40.08705713673957,1.6785714285714286,40.644285714285715,14.100286388181829
1266,2005-01-18,44.58,42.479,42.352999999999994,40.5034,39.80973,42.45386500000001,42.79297648430855,42.03345637618229,49.739854318418296,46.44114512050503,40.30892743974748,1.5342857142857145,41.07714285714286,15.956681868275261
1267,2005-01-19,43.96,42.661,42.603500000000004,40.6514,39.84743,42.443215,42.959694129407325,42.18165203955289,45.717131474103596,46.41852445325598,40.69598777337202,1.5392857142857146,40.912142857142854,16.43831314214963
1268,2005-01-20,42.36,42.720000000000006,42.752,40.752199999999995,39.87203,42.420215000000006,42.87402353949199,42.19537111343344,38.642297650130566,46.259139185026996,40.9984304074865,1.635,40.585,14.24127462963147
1269,2005-01-21,41.16,42.731,42.833999999999996,40.827400000000004,39.900529999999996,42.393815000000004,42.62916303385028,42.11572718163087,36.969192339716905,46.090710642737605,41.205644678631195,1.6492857142857136,40.49214285714286,10.657298004867757
1270,2005-01-24,40.38,42.537,42.9065,40.873200000000004,39.92293,42.366465,42.30785402901453,41.982209706120805,33.519108280254784,45.84642678032607,41.43653660983697,1.6785714285714282,39.964285714285715,6.703865013790085
1271,2005-01-25,40.94,42.446999999999996,42.841,40.9154,39.94993,42.330664999999996,42.112446310583884,41.9020397287269,44.413407821229036,45.898531856355,41.3122340718225,1.5385714285714276,40.38428571428572,4.318115507448326
1272,2005-01-26,41.34,42.417,42.6765,40.933,39.97153,42.297565000000006,42.00209683764333,41.858805903440214,48.00371402042711,45.6823418559784,41.173579072010796,1.562857142857142,40.31142857142857,2.949943001024271
1273,2005-01-27,42.31,42.418,42.551,40.961400000000005,40.00723,42.276215,42.046083003694285,41.89351314163712,55.71687840290384,45.38468385860525,41.13415807069738,1.5564285714285704,40.330714285714286,3.1419237653987517
1274,2005-01-28,42.22,42.38,42.4135,41.004400000000004,40.04433,42.253364999999995,42.07092828888082,41.91862751535734,49.49186991869918,45.00990459907516,41.11529770046242,1.5442857142857132,40.36714285714286,3.16808686023623
1275,2005-01-31,43.22,42.247,42.36,41.0708,40.09643,42.234515,42.235081390469276,42.01873309109909,56.66023166023164,44.83485034103471,41.122574829482645,1.5407142857142848,40.377857142857145,4.524223076283629
1276,2005-02-01,42.48,42.037,42.257999999999996,41.113,40.140530000000005,42.219415,42.27006976325938,42.05421516101455,53.85321100917429,44.516733692742456,41.12863315362877,1.5221428571428564,40.43357142857143,4.536486542854594
1277,2005-02-02,41.88,41.82899999999999,42.245,41.1796,40.173629999999996,42.193265000000004,42.21434551136519,42.04081399478266,48.0627306273063,44.50957850150239,41.112710749248805,1.5985714285714283,40.20428571428572,3.6713636349894685
1278,2005-02-03,35.75,41.16799999999999,41.944,41.133599999999994,40.13103,42.146015000000006,41.29086758117016,41.55690522595323,29.454109178164344,45.629158855390955,40.10142057230453,1.9607142857142854,39.11785714285715,-5.264025053647906
1279,2005-02-04,35.72,40.624,41.677499999999995,41.0818,40.061530000000005,42.096014999999994,40.495029355288715,41.10791251626452,20.067796610169495,46.28927839883837,39.371610800580804,1.8528571428571428,39.441428571428574,-11.653423639097669
1280,2005-02-07,35.69,40.155,41.346000000000004,41.0206,39.99633,42.030165000000004,39.80859659024747,40.691150015013406,19.864406779661024,46.66260516930753,38.687697415346236,1.812857142857143,39.30142857142857,-16.44735290107439
1281,2005-02-08,36.3,39.691,41.069,40.9648,39.93363,41.980215,39.307368505926405,40.353369244627764,24.016282225237433,46.83547990773463,38.18576004613269,1.7900000000000003,38.22,-19.257739751807325
1282,2005-02-09,35.89,39.146,40.7815,40.903800000000004,39.86293,41.923415,38.819173005079776,40.01003314888717,26.125461254612546,46.98491595201185,37.679792023994075,1.6907142857142858,38.517857142857146,-21.84712005574568
1283,2005-02-10,35.78,38.492999999999995,40.455499999999994,40.8258,39.78803,41.862314999999995,38.385005432925524,39.684645983588155,28.41091492776887,46.99887583884736,37.18381208057631,1.6228571428571432,38.721428571428575,-24.007411873849932
1284,2005-02-11,35.78,37.849000000000004,40.11450000000001,40.7418,39.7129,41.80636500000001,38.01286179965045,39.38428860023522,30.308219178082183,46.893891293897966,36.72480435305103,1.573571428571429,38.869285714285716,-25.75724600635055
1285,2005-02-14,36.03,37.129999999999995,39.6885,40.659,39.6594,41.755565,37.72959582827182,39.12626640021713,28.4080914687775,46.364311088115045,36.35059445594248,1.5785714285714296,38.854285714285716,-26.797546755546136
1286,2005-02-15,36.14,36.496,39.2665,40.58,39.60249999999999,41.718265,37.50251070994727,38.896553600200434,26.534296028880846,45.70313944682392,36.04818027658804,1.51857142857143,39.034285714285716,-27.48016994489676
1287,2005-02-16,35.66,35.874,38.8515,40.5034,39.5497,41.674515,37.23929489424052,38.64758793864656,18.602455146364477,45.080928545218896,35.736785727390554,1.4835714285714303,39.13928571428571,-28.51485040066582
1288,2005-02-17,35.69,35.868,38.518,40.453199999999995,39.5073,41.633215,37.01796705220617,38.42008117413529,18.993352326685667,44.67025281801956,35.44187359099022,1.4214285714285733,39.325714285714284,-29.330412072117092
1289,2005-02-18,35.31,35.827,38.2255,40.385,39.466100000000004,41.58846500000001,36.77397175903386,38.18084416074027,10.090817356205847,44.405067264698594,35.1357163676507,1.3821428571428587,39.44357142857143,-30.40170655073665
1290,2005-02-22,34.72,35.730000000000004,37.9425,40.282999999999994,39.4049,41.546364999999994,36.480547222029024,37.914625379144866,10.245901639344254,44.22419227953133,34.80165386023434,1.3814285714285732,39.44571428571428,-31.90554852607233
1291,2005-02-23,34.14,35.513999999999996,37.6025,40.1848,39.337700000000005,41.50756499999999,36.146183333167734,37.62426958074911,10.26694045174537,43.936956733236826,34.43527163338159,1.312857142857144,32.86142857142856,-33.75783351278124
1292,2005-02-24,34.69,35.394,37.27,40.082,39.2799,41.474714999999996,35.938157142715205,37.3985565360761,37.259615384615344,43.47522699868819,34.16738650065591,0.8728571428571443,34.18142857142856,-34.1641143360605
1293,2005-02-25,34.99,35.315000000000005,36.903999999999996,39.973,39.2197,41.436165,35.80270612232732,37.21328295637794,41.76072234762983,42.70809438060172,34.001952809699134,0.8700000000000015,34.18999999999999,-33.864901194965775
1294,2005-02-28,35.18,35.255,36.552,39.8566,39.1619,41.396965,35.713748104851994,37.056876575118096,44.444444444444464,41.82856028308568,33.913719858457156,0.9203571428571438,34.03892857142856,-33.200225575042566
1295,2005-03-01,35.39,35.191,36.1605,39.763400000000004,39.1022,41.355864999999994,35.66749837558743,36.928655300109014,39.140811455847285,40.41732102784953,34.03208948607523,0.8917857142857147,34.12464285714285,-32.17097589132582
1296,2005-03-02,35.5,35.126999999999995,35.8115,39.6732,39.045700000000004,41.318115,35.643570036217795,36.81875873856217,44.98714652956298,38.85976628895912,34.28736685552044,0.8867857142857147,33.96964285714286,-31.047349568438836
1297,2005-03-03,35.65,35.126,35.5,39.607200000000006,39.002199999999995,41.285965000000004,35.6444886024724,36.72885422021123,48.34605597964374,36.565773749063865,34.96711312546807,0.8853571428571436,33.97392857142857,-29.73621774932969
1298,2005-03-04,35.85,35.142,35.505,39.5364,38.9592,41.255265,35.67384737354777,36.66125004942575,50.84745762711865,36.57663426596164,34.969182867019185,0.8646428571428579,34.03607142857143,-28.130164003858305
1299,2005-03-07,36.32,35.243,35.535000000000004,39.4724,38.9202,41.228415,35.76615489161238,36.63500004562378,53.33333333333332,36.66403312150568,34.97048343924716,0.8260714285714289,33.971785714285716,-25.595367782557094
1300,2005-03-08,35.83,35.354,35.541999999999994,39.4104,38.8787,41.202665,35.77527562138204,36.57307696519118,46.723044397462985,36.67680070125204,34.97459964937397,0.8246357142857147,33.95599285714286,-24.189742053477012
1301,2005-03-09,35.399,35.4799,35.49695,39.273379999999996,38.84169,41.17381,35.721521961184614,36.48276335248416,47.2121341593677,36.57517612118431,34.95783693940784,0.8432071428571432,33.90027857142857,-23.685420679626052
1302,2005-03-10,34.91,35.5019,35.447950000000006,39.07898,38.80529,41.140209999999996,35.60559025244395,36.36178155613923,42.412451361867696,36.539951248304625,34.9019493758477,0.8817785714285716,33.78456428571429,-24.049409170244207
1303,2005-03-11,34.75,35.4779,35.39645,38.87758,38.76009,41.09586,35.48336307352339,36.237798359513135,44.308943089430876,36.51923309757206,34.835058451213975,0.8967785714285716,33.73956428571429,-24.612771899812312
1304,2005-03-14,34.6,35.4199,35.33745,38.67018,38.72279,41.045410000000004,35.35716834873434,36.11181387031982,48.66071428571431,36.498724340851346,34.75681282957432,0.8874928571428572,33.76742142857143,-25.33356715667654
1305,2005-03-15,34.18,35.298899999999996,35.24495,38.467980000000004,38.68109,40.97821,35.18900144177229,35.963212803372144,50.462962962962955,36.46707850990377,34.63388574504812,0.8289214285714291,33.94313571428572,-26.646885753913395
1306,2005-03-16,33.87,35.1359,35.13145,38.254979999999996,38.62509,40.90506,35.00057266437625,35.80219643388198,39.95098039215688,36.42323122230445,34.485559388847776,0.8039214285714286,34.01813571428572,-28.267059952603134
1307,2005-03-17,33.97,34.9679,35.046949999999995,38.09158,38.61879,40.82376,34.85334799803679,35.661258246660296,36.85567010309274,36.41216561435059,34.3643421928247,0.8117785714285713,33.99456428571429,-29.31149417509149
1308,2005-03-18,34.16,34.798899999999996,34.97045,37.93938,38.620689999999996,40.74281,34.754298284031535,35.545776843071046,36.85567010309274,36.355272766537,34.2780386167315,0.7857071428571432,34.07277857142857,-29.581920478486808
1309,2005-03-21,33.67,34.5339,34.88845,37.79178,38.61909,40.66416,34.59939852916989,35.401486316680966,29.32692307692308,36.37881434612237,34.14326782693882,0.8214214285714293,33.96563571428572,-30.677623581166863
1310,2005-03-22,33.15,34.2659,34.80995,37.60838,38.608290000000004,40.57516,34.392341596431336,35.22829506155166,24.288840262582056,36.490878374435425,33.96948581278229,0.822135714285715,33.96349285714286,-32.50363646210088
1311,2005-03-23,33.18,34.044,34.76195,37.43518,38.595589999999994,40.482260000000004,34.21914993979829,35.070733902970765,22.247191011235984,36.573203997121134,33.85632300143943,0.8549928571428579,33.86492142857143,-33.903152645175936
1312,2005-03-24,32.88,33.840999999999994,34.67145,37.25998,38.58309,40.38696,34.0278428055414,34.902215910434556,17.362637362637358,36.66912227436619,33.67261386281691,0.8799928571428579,33.78992142857143,-35.59471645750191
1313,2005-03-28,33.39,33.705,34.59145,37.08178,38.56599,40.302710000000005,33.93672240474977,34.785891609631896,18.08278867102395,36.662220970075666,33.55606451496217,0.8928500000000008,33.75135,-35.099618120002404
1314,2005-03-29,33.43,33.588,34.503949999999996,36.89838,38.537890000000004,40.22016,33.86433348978552,34.681592255044826,21.01449275362316,36.61745987446364,33.447195062768174,0.9100000000000007,33.199999999999996,-34.5423105886377
1315,2005-03-30,34.32,33.602,34.450450000000004,36.693780000000004,38.52189,40.14551,33.92942870553045,34.65377746619522,38.26918895412045,36.523301935703564,33.41402403214823,0.9142857142857151,32.96714285714285,-30.73915055331473
1316,2005-03-31,34.27,33.642,34.38895,36.48758,38.495490000000004,40.06631,33.97808174759753,34.62425612264175,42.30769230769237,36.40283647304094,33.38200676347953,0.8721428571428577,32.253571428571426,-27.77690437415436
1317,2005-04-01,34.01,33.646,34.30695,36.288579999999996,38.469989999999996,39.98351,33.98264149794074,34.5770056516693,41.31455399061031,36.23642415524822,33.34221292237589,0.8771428571428578,32.21857142857143,-25.909103805822966
1318,2005-04-04,35.0,33.730000000000004,34.26445,36.14138,38.44679,39.90966,34.12797842680635,34.60954367846397,53.92156862745097,36.085197385577295,33.35407630721135,0.9214285714285718,32.41571428571429,-20.859865234521738
1319,2005-04-05,35.28,33.891,34.21245,36.023779999999995,38.42559,39.83806,34.29255293726259,34.661117241659056,61.08870967741937,35.83458640479791,33.40138179760104,0.8785714285714289,32.70428571428572,-15.933315007930712
1320,2005-04-06,34.82,34.05800000000001,34.161950000000004,35.91258,38.392889999999994,39.76331,34.367902517653654,34.67333899230067,59.295499021526446,35.627372155802895,33.429238922098556,0.8657142857142865,32.74285714285715,-13.155650124119319
1321,2005-04-07,34.9,34.230000000000004,34.137,35.791779999999996,38.35359,39.69281,34.44391644370313,34.69077445443139,59.13555992141455,35.528887775263684,33.44105611236816,0.8342857142857153,32.83714285714286,-10.694661025100311
1322,2005-04-08,34.6,34.402,34.1215,35.65698,38.29499,39.61176,34.466214094602684,34.68379180409052,54.23076923076928,35.48373152834722,33.440384235826386,0.8150000000000007,32.895,-9.4929707472759
1323,2005-04-11,34.6,34.522999999999996,34.114000000000004,35.50278,38.23209,39.52966,34.485326366802305,34.67734628069894,59.87261146496815,35.46325164442409,33.43937417778796,0.7828571428571435,32.99142857142857,-8.519281144036428
1324,2005-04-12,34.63,34.643,34.115500000000004,35.35098,38.17769,39.44381,34.505994028687695,34.673704259106714,67.53554502369673,35.46709126489835,33.43970436755083,0.7907142857142867,32.96785714285714,-7.619538955389708
1325,2005-04-13,34.3,34.641000000000005,34.1215,35.17258,38.12169,39.34836,34.47656631030374,34.64495777763697,62.38938053097342,35.47536036751134,33.444569816244325,0.7578571428571438,33.066428571428574,-7.807545821318597
