,RSI,TSI,LBB,UBB
177,65.71428571428572,20.185421617524916,38.51851185639867,46.628601287202656
178,60.13745704467354,19.794120985548098,38.831443181455654,46.808988637088696
179,60.13745704467354,18.660233925087052,39.073860765838944,46.8960284683221
180,52.848101265822784,15.692063676036733,39.415545727942146,46.70015854411571
181,36.19047619047618,10.259735014674439,39.573475019132424,46.53429996173515
182,46.546546546546544,7.987908150570211,39.707611888773314,46.453526222453355
183,49.859154929577464,7.2692071519712576,39.889428985179634,46.39926702964073
184,36.0655737704918,5.818260220415559,39.93171095822774,46.38032808354452
185,34.294871794871796,4.166184930835876,40.00405051980744,46.32939896038511
186,35.197368421052644,1.3438922961794204,39.77624303342162,46.52251393315675
187,42.857142857142854,0.7682237011551026,39.59641542120352,46.44154415759296
188,40.869565217391305,-0.8854979290604933,39.317295808517564,46.540408382964884
189,35.69553805774278,-4.078522205775062,38.702893490094276,46.92546301981145
190,34.871794871794876,-7.1309032035304005,38.012409257318446,46.71268148536311
191,30.601092896174862,-8.77268837304166,37.56779938522386,46.12065122955229
192,29.09090909090908,-11.70609879253169,36.78460468181896,46.19641563636208
193,27.72277227722772,-15.277606833251806,35.78925320732804,46.48086858534392
194,28.35443037974683,-18.974541385684475,34.692187166478945,46.8281256670421
195,33.810888252149,-21.555213621093632,33.79207259829818,46.79085480340363
196,22.0,-25.076660156730817,32.615694866866804,46.949860266266384
197,14.824797843665777,-29.243516138447173,31.231328661925346,46.75609267614931
198,26.535626535626534,-29.435480006117267,30.47267776535351,45.995269469292985
199,23.326133909287265,-31.53835739847312,29.250978804593068,45.663667390813856
200,22.929936305732483,-34.1543977215385,27.807227975874742,45.729294048250516
201,25.614754098360663,-33.39703553596543,26.957517388378676,45.57246522324266
202,33.069306930693074,-30.697381136563706,26.452703287197004,44.73521842560599
203,42.10526315789474,-26.324464535328197,26.285005666622894,43.47686366675421
204,42.10526315789474,-23.38150939082964,26.103108990998045,42.28440701800391
205,39.801980198019805,-21.30254023749425,25.944526775069612,41.07344644986078
206,47.31610337972167,-18.070585155194134,25.904030657842075,40.25443868431585
207,57.71324863883848,-12.281099105447488,26.02497239770521,39.54380520458958
208,58.13528336380256,-8.471964935701461,26.105606969346848,38.960661061306304
209,53.33333333333333,-6.914117986690058,26.107893260788543,38.50608847842291
210,61.691542288557216,-3.5878464175589784,26.076744167043334,38.80276166591334
211,67.13286713286713,-0.624521484477294,26.038772494045077,39.08495501190985
212,66.24775583482945,2.928426060863748,25.912147592390667,40.26632981521867
213,70.15209125475286,4.5241988055486715,25.972899791915893,41.044825416168216
214,73.21428571428572,5.234333380350412,26.15336286584403,41.65889926831194
215,70.58823529411765,5.9875247728465,26.334538508708526,42.27154798258295
216,60.51502145922747,4.885091902850192,26.695318503317687,42.45936299336463
217,50.76252723311547,2.5673676646109116,27.247544585004313,42.27366082999137
218,50.10752688172043,0.0869767780722665,27.381094654654945,42.25031069069011
219,47.16599190283401,-3.076304166351276,27.798491620712092,41.940516758575825
220,45.05263157894737,-4.9854799995503285,28.754000305849004,41.07949938830198
221,35.39603960396039,-6.208910514233474,29.3032242432829,40.63730151343419
222,34.79318734793188,-8.06624932490655,29.310968062263246,40.63118887547351
223,38.337801608579085,-9.775362610895867,28.96401208188644,40.818850836227114
224,24.48377581120944,-12.008232388173205,28.489950760582513,41.138848478834966
225,20.170454545454547,-14.626549210184065,27.863908908639548,41.594057182720896
226,14.58966565349543,-16.14192732433347,27.250260582416725,41.81822883516656
227,30.508474576271183,-14.805079450127726,26.94005508854935,41.248014822901304
228,30.594900849858348,-14.208085017046962,26.583587151964238,40.817200696071524
229,25.855513307984793,-15.24392866711163,26.005453696289894,40.796905107420216
230,35.23936170212767,-14.759251499952821,25.634851306368173,40.08498488726366
231,35.81081081081081,-15.512680751836145,25.12646191024479,39.198638679510424
232,37.64204545454545,-16.144068263065492,24.862472929567886,37.45786664086423
233,47.11815561959654,-15.298236733845991,24.791637797705302,35.949536904589394
234,41.810344827586206,-15.228876948476216,24.694351449404582,34.46598460119084
235,37.19346049046321,-16.079793539013796,24.663263189559007,32.53128612088199
236,36.303191489361694,-17.91803448010824,24.207144220259494,31.568524059481014
237,42.059553349875934,-17.88587569152575,23.968365673949762,30.874206152100477
238,49.01719901719902,-16.503698695638967,23.904200172693137,30.29003715461372
239,53.32480818414322,-14.996106428153297,23.84890056447972,30.11001137104056
240,47.19512195121951,-14.911014664660799,23.661067553156382,29.707552393687234
241,36.37602179836512,-15.40860383821204,23.42781786574044,29.15217676851912
242,38.450704225352105,-15.674093144798155,23.198902433201294,28.86938263359741
243,38.39662447257384,-17.504410699835223,22.57486738442637,28.98307773114726
244,30.199430199430196,-19.825572113391416,21.77440203172619,29.449633436547614
245,31.17647058823529,-22.485298625062946,20.87719541305232,30.109671673895356
246,29.201101928374655,-25.361948306251936,19.825188887683904,30.713684724632188
247,23.964497041420117,-27.36945845906402,18.99139292061208,30.375026658775838
248,30.205278592375365,-27.83518000615907,18.432039511727325,29.834358476545354
249,32.80254777070064,-28.24628433608762,17.904605870378088,29.665788259243822
250,38.81118881118881,-28.141583105072343,17.50039276610722,29.03983946778557
251,27.65957446808511,-28.974840651908927,16.922004508951687,28.827865982096625
252,17.204301075268816,-30.512869367460006,16.193517630260693,28.672339739478605
253,29.787234042553195,-28.312319597495772,15.96996244539896,27.769450109202076
254,29.878048780487802,-27.63755239630512,15.580840180369098,27.066444639261803
255,30.06134969325153,-27.58735378801035,15.116635461712837,26.635479076574327
256,30.699088145896667,-27.207135313750996,14.738776363904751,26.425572272190493
257,40.78947368421053,-25.593144812075693,14.52640116114829,25.79094767770342
258,45.00000000000001,-24.173726287718914,14.455438435620971,24.610998128758055
259,50.950570342205324,-22.550050435104904,14.58760968175685,23.015405636486303
260,58.0,-20.57194952558199,14.711446479080857,21.858357041838286
261,58.0,-18.57809974598944,14.857100217047007,20.873299565905988
262,54.93562231759657,-16.612744495851274,15.158952748919262,19.594594502161474
263,58.4,-13.888198871181803,15.18162190165705,19.493006196685897
264,58.23293172690763,-11.188053124794637,15.122782791266483,19.863809417467035
265,59.67078189300412,-10.045327892227435,15.163180092366956,20.054889815266087
266,68.19709986218146,-8.654334386814003,15.329437196504879,20.287220106990237
267,66.35071090047393,-4.685013282689533,15.353380434523011,21.186208630953974
268,62.50000000000001,-3.9822323289931405,15.422218167787417,21.35790816442517
269,68.20276497695852,-2.974273555732666,15.503740993363184,21.58861251327363
270,68.77828054298642,-1.6046867251291241,15.560827895300905,21.886938709398184
271,59.44700460829493,-1.5513529684945386,15.772461692272984,21.969921115454035
272,52.69709543568465,-2.9308171637246456,16.159656657042213,21.711156185915577
273,47.599999999999994,-4.940732785202933,16.054470717672604,21.72465306465479
274,40.14869888475836,-8.103735987032993,15.907096247603572,21.85065200479285
275,39.015151515151516,-10.550999235350027,15.889636825943722,21.86682084811256
276,42.704626334519574,-11.147548155831116,15.99272409306051,21.79189631387898
277,36.95652173913044,-12.275533454462177,15.843155285922062,21.88478392815587
278,34.050179211469526,-13.68379401541292,15.609514310841742,22.03331587831651
279,34.92647058823529,-15.61737140960302,15.218246991515468,22.27210051696907
280,37.40051279236435,-15.96874130135239,14.961286328644418,22.307896842711163
281,23.790322580645153,-16.844998663583898,14.619513380932972,22.344567738134057
282,32.86384976525822,-16.790250621150197,14.367705835494295,22.257557829011404
283,30.58252427184466,-16.674307578864966,14.13047908855134,21.982011322897314
284,25.35885167464116,-17.251519721265623,13.845916968207497,21.613635563585
285,25.35885167464116,-18.717076534622457,13.451865671784306,21.50173815643139
286,27.604166666666657,-20.386277726661213,13.031201367746462,21.290722264507078
287,30.285714285714278,-21.765861521245068,12.808277127278483,20.24594574544303
288,36.054421768707485,-23.02703947575377,12.49486493929539,19.794645121409218
289,36.48648648648649,-23.919376011295988,12.282650950885566,19.08469809822887
290,24.8062015503876,-24.84535989475894,12.199126730397072,17.995496539205856
291,22.695035460992912,-27.029758730976184,11.923321769764526,17.234606460470946
292,26.66666666666667,-28.45691723703053,11.653278121914925,16.74344375617015
293,28.57142857142857,-30.04541740813237,11.327501346570592,16.457497306858812
294,39.99999999999999,-27.02126481071262,11.267490322231993,16.315019355536013
295,39.99999999999999,-25.317952839095568,11.161174673134434,16.14327565373113
296,37.93103448275862,-23.35852760116279,11.136762437625524,15.657725124748952
297,35.294117647058826,-22.33664604540247,11.064598504104467,15.305177991791066
298,42.281879194630875,-20.61369639069823,11.030406618801031,15.054811762397936
299,40.38461538461538,-20.915747280883277,10.860590399604847,14.981944200790306
300,45.09803921568628,-20.562163009582704,10.768995140844401,14.640134718311193
301,43.39622641509434,-20.67202722368144,10.639307455345095,14.430760089309807
302,45.3416149068323,-20.355744179191035,10.593004207747432,13.988991584505136
303,45.3416149068323,-19.88887630493948,10.616433691361532,13.41713261727694
304,43.97590361445783,-20.065658294251197,10.576766065586407,13.018342868827187
305,50.3448275862069,-20.500573046779266,10.47019885572783,12.893977288544338
306,47.58620689655172,-21.15859066863071,10.341034449652446,12.861681100695112
307,51.06382978723405,-21.363493026020073,10.245352710683543,12.790544578632916
308,30.303030303030297,-21.537077466347696,10.158764015299734,12.719971969400529
309,42.44749596122778,-20.18804284516782,10.13710065506999,12.613673689860018
310,45.31849577897161,-17.654832677198993,10.136772349984223,12.597830300031559
311,43.46705925653295,-16.747145621202215,10.186428763742413,12.590392472515177
312,33.99715504978663,-17.154169351774993,10.14305880138472,12.611507397230563
313,46.49511978704526,-17.014582869571633,10.167259480707573,12.597606038584857
314,35.13302034428796,-18.542348728476306,9.984906394176079,12.433562211647843
315,34.61835003855052,-20.43495439751476,9.730084061231434,12.456456877537136
316,30.8584686774942,-22.283053847783215,9.490291130705751,12.358542738588497
317,36.68555240793201,-22.19532927618654,9.36496861762976,12.224062764740484
318,35.43091655266757,-23.173955032177716,9.19023378616578,11.991532427668433
319,54.711246200607896,-17.923993299930366,9.194363171457473,12.066523657085051
320,59.61722488038277,-12.39616835464033,9.173767181530105,12.259215636939787
321,63.53424065672932,-5.910968770020046,9.095687928888225,12.819624142223548
322,67.343780228284,1.1006956216688792,8.953259056272296,13.673731887455407
323,62.06088992974239,5.316658357590585,8.921588224899743,14.191573550200516
324,62.090483619344774,9.495773388321473,8.914095956757231,14.842558086485539
325,70.82728592162553,14.983056738525008,8.868197644950374,15.877854710099253
326,72.1359940872136,18.20618012981492,8.955945597276369,16.600858805447263
327,70.54034048852702,20.33285638512762,9.08526272565784,17.181099548684323
328,77.734375,22.465525703159443,9.242022439102833,17.769455121794334
329,77.43190661478599,23.261701171264008,9.383471167424313,18.197557665151376
330,79.5088257866462,24.34150072228423,9.493932873906267,18.644134252187463
331,74.32536622976099,24.041912185935356,9.689275130136831,18.947949739726337
332,77.86752827140549,23.51336333256285,9.9773408350865,19.162318329826995
333,72.81746031746032,23.65374267388903,10.271367084398806,19.406765831202385
334,73.55212355212356,25.01736761613435,10.73118748932342,19.65562502135316
335,70.44228694714131,26.36524751077131,11.316811136993975,19.75637772601205
336,62.56038647342995,26.772672396421015,12.02484501806359,19.592809963872817
337,70.88757396449705,28.016514906172723,12.710393341444284,19.48771331711143
338,63.007159904534625,27.74951977472442,13.717971145354896,18.75505770929021
339,47.540983606557376,26.05304082175428,14.28697639339592,18.36704721320816
340,43.82871536523929,22.392770097540673,14.724089055545184,17.942821888909634
341,42.857142857142854,18.737461410625713,14.915068112273065,17.755863775453868
342,40.206185567010316,15.871978010827412,14.916228229760609,17.755043540478784
343,36.32130384167637,11.081691451975011,14.800389208049367,17.881721583901268
344,34.80333730631703,7.561179822004386,14.643077926224285,18.016344147551425
345,42.1875,5.614641860943161,14.481341839404672,17.978316321190647
346,47.21906923950056,5.051567417748583,14.408248507770345,17.943002984459312
347,43.66028708133972,4.491868516297591,14.340660508439793,17.91917898312041
348,47.13804713804713,6.655667944393791,14.343702905543125,17.94009418891375
349,45.12471655328798,8.14037020459002,14.362029581140115,17.988940837719774
350,43.68825466520307,8.157369098139272,14.343651297962193,17.952197404075612
351,45.71428571428572,9.920673764700442,14.38051881849884,18.07646236300232
352,50.92896174863387,11.820519767102425,14.431579467065916,18.247341065868174
353,56.08899297423887,13.534364591976553,14.459043532214974,18.408412935570052
354,53.6394176931691,11.945203856368627,14.423882094333864,18.29423581133228
355,60.815047021943585,12.204054223879316,14.423548813154467,18.23190237369107
356,61.61719549641761,12.780942013708735,14.424032077273832,18.260935845452334
357,71.1583924349882,13.165450268628614,14.433638628371941,18.144222743256112
358,66.62844036697251,12.58548023390845,14.430681995096844,18.078136009806308
359,60.83916083916084,11.259222789858507,14.424833171116001,18.06133365776799
360,58.36431226765799,10.392640120341488,14.485461834538262,18.10807633092347
361,55.805687203791464,8.84913210425437,14.566116744486582,18.108766511026836
362,40.0262467191601,5.97094824561919,14.58301729720907,18.10196540558185
363,39.559014267185475,3.212717043114498,14.759821710936984,17.944856578126032
364,40.237467018469644,-0.016777456849463943,14.848158136901182,17.855183726197637
365,26.17079889807161,-4.154828471923784,14.716667763998043,17.992164472003918
366,20.207253886010335,-8.873253944944883,14.389306448566575,18.303387102866846
367,17.333333333333314,-13.725087982518849,13.995109020939868,18.658281958120256
368,19.972067039106122,-18.32566804639034,13.49925081448596,18.896998371028076
369,21.50684931506845,-19.405207703050518,13.22659696348093,18.884306073038132
370,24.505928853754938,-19.04967347318576,13.051342519669749,18.856814960660508
371,22.600243013365727,-19.76944378635767,12.798349826768579,18.710300346462844
372,27.78457772337822,-19.44581816282874,12.617550509997841,18.429898980004314
373,33.21078431372548,-18.23594773905747,12.504996272586693,18.059507454826615
374,38.138479001135074,-15.586336176317378,12.448752891067354,17.928994217865288
375,42.298850574712645,-12.812708448900741,12.422261071646945,17.6324778567061
376,45.60099132589839,-10.923227656495845,12.4110038622742,17.2349922754516
377,49.331713244228425,-8.610148768925498,12.435554712529793,16.828890574940413
378,50.06165228113441,-7.421494420442966,12.445177803005528,16.463144393988937
379,61.75771971496438,-4.159313357304784,12.462984436830283,16.319531126339438
380,68.24146981627297,-1.548714562076961,12.491439934723608,16.133620130552785
381,76.53333333333335,1.615960157863262,12.487218543764762,16.158562912470472
382,79.3914246196404,3.7850351661516966,12.47709267780108,16.291314644397843
383,72.19589257503951,5.0008754159060045,12.477105705529432,16.396288588941133
384,74.60317460317461,8.160352819865238,12.462743613054952,16.7805127738901
385,83.97626112759646,11.573439527204515,12.500766648155615,17.257966703688773
386,71.91780821917811,12.114702818368213,12.667970288770455,17.451559422459088
387,71.5277777777778,13.13387593661596,12.937149908867447,17.591200182265105
388,64.11764705882354,13.063036430618208,13.32213526481149,17.51122947037702
389,65.19258202567761,13.92723494190506,13.566812804272896,17.615874391454216
390,69.41015089163238,15.460586642924646,13.759381681448557,17.815736637102876
391,59.541984732824446,14.484350271597005,14.08842931867417,17.702141362651666
392,40.94488188976378,5.317998748462519,13.961227292221905,17.844045415556195
393,32.656826568265686,-2.1294530466660424,13.687336605909408,18.130826788181185
394,37.39279588336192,-6.077960106463732,13.488264912283563,18.27247017543287
395,34.10714285714285,-9.129934212230024,13.26683723216495,18.398825535670106
396,36.460176991150455,-10.927239260223477,13.11039744941436,18.471705101171278
397,37.15058611361588,-12.421295631460083,12.929828186474547,18.52684362705091
398,29.9497487437186,-13.599412369490283,12.78325866433201,18.575482671335987
399,25.4861821903787,-15.007028187681005,12.554552156593092,18.570895686813813
400,28.16742081447964,-16.2220734297531,12.336305122786015,18.539389754427972
401,24.57142857142857,-17.59979488048258,12.0963714278584,18.4327571442832
402,24.82678983833719,-19.19469744213324,11.846169391709635,18.331661216580727
403,18.793503480278446,-21.254352312740874,11.566014390849999,18.2574712183
404,12.870159453302975,-23.917941688734558,11.240349834583053,18.004300330833892
405,13.549160671462829,-26.84070561203041,10.91289641163774,17.604707176724517
406,28.634361233480178,-28.816666311095336,10.62797155164223,17.291056896715542
407,38.86363636363636,-29.3905434111326,10.440982236607418,16.792035526785163
408,22.084367245657575,-30.506879646034257,10.237963163426873,16.316073673146253
409,21.09004739336494,-31.812573893826094,10.095769916288235,15.598460167423536
410,18.78048780487805,-32.38840288228602,10.134239941128174,14.47302011774365
411,26.51685393258427,-31.6894223296188,10.279392748475395,13.33821450304921
