,Date,Price,SMA10,SMA20,SMA50,SMA100,SMA200,EMA12,EMA26,RSI,UBB,LBB
1551,2006-03-07,36.93,37.542,37.981,37.981,43.96571,43.96571,37.678627356557826,37.678627356557826,38.96321070234113,39.50808735488935,37.21745632255533
1552,2006-03-08,36.81,37.351000000000006,37.945499999999996,37.945499999999996,43.90830999999999,43.90830999999999,37.54499237862585,37.54499237862585,25.933202357563886,39.5488185978791,37.14384070106045
1553,2006-03-09,36.12,37.173,37.843,37.843,43.84331,43.84331,37.32576278191418,37.32576278191418,23.28042328042328,39.636697739011936,36.94615113049404
1554,2006-03-10,36.22,36.959999999999994,37.7545,37.7545,43.76761,43.76761,37.155645430850456,37.155645430850456,24.08376963350787,39.68695385319441,36.78827307340279
1555,2006-03-13,36.19,36.778,37.638,37.638,43.67931000000001,43.67931000000001,37.007084595335,37.007084595335,28.395061728395078,39.65521642499068,36.62939178750466
1556,2006-03-14,36.91,36.725,37.5905,37.5905,43.60191,43.60191,36.992148503745,36.992148503745,32.42718446601941,39.63031913542651,36.57059043228674
1557,2006-03-15,36.89,36.702,37.5225,37.5225,43.51221,43.51221,36.97643334932269,36.97643334932269,38.39080459770118,39.56042334962243,36.503538325188785
1558,2006-03-16,36.77,36.690999999999995,37.398,37.398,43.429809999999996,43.429809999999996,36.94467437250381,36.94467437250381,30.34825870646766,39.28784655461466,36.45307672269268
1559,2006-03-17,35.99,36.569,37.24,37.24,43.330209999999994,43.330209999999994,36.79780139211861,36.79780139211861,27.35426008968612,39.039321509548984,36.340339245225515
1560,2006-03-20,36.23,36.506,37.092,37.092,43.22321,43.22321,36.710447331792665,36.710447331792665,35.351089588377675,38.6918631520389,36.29206842398055
1561,2006-03-21,35.92,36.404999999999994,36.9735,36.9735,43.12071,43.12071,36.58884004997841,36.58884004997841,35.436893203883486,38.55066968348841,36.1849151582558
1562,2006-03-22,36.0,36.324,36.8375,36.8375,43.08321,43.08321,36.498249273058654,36.498249273058654,38.888888888888815,38.2399771318106,36.1362614340947
1563,2006-03-23,35.68,36.28,36.7265,36.7265,43.049409999999995,43.049409999999995,36.37236476951117,36.37236476951117,30.632911392404992,38.12630863353344,36.02659568323328
1564,2006-03-24,35.47,36.205,36.582499999999996,36.582499999999996,43.014610000000005,43.014610000000005,36.233539420355605,36.233539420355605,31.75853018372696,37.86688189106418,35.9403090544679
1565,2006-03-27,35.25,36.111000000000004,36.4445,36.4445,42.968509999999995,42.968509999999995,36.08222566337782,36.08222566337782,28.787878787878725,37.67504929967703,35.82922535016148
1566,2006-03-28,35.69,35.989000000000004,36.357000000000006,36.357000000000006,42.921710000000004,42.921710000000004,36.02188325362739,36.02188325362739,36.91588785046719,37.53734963597492,35.76682518201255
1567,2006-03-29,36.32,35.932,36.317,36.317,42.87741,42.87741,36.067747368453944,36.067747368453944,52.369668246445535,37.44137304166824,35.754813479165875
1568,2006-03-30,36.67,35.922000000000004,36.3065,36.3065,42.82851000000001,42.82851000000001,36.16040161946103,36.16040161946103,55.03355704697991,37.41250799463599,35.753496002682006
1569,2006-03-31,36.53,35.976,36.2725,36.2725,42.78291,42.78291,36.217262908774714,36.217262908774714,53.711790393013146,37.300628089495284,35.75843595525236
1570,2006-04-03,36.14,35.967,36.2365,36.2365,42.73041,42.73041,36.20537630742476,36.20537630742476,40.94117647058825,37.22777297211782,35.740863513941086
1571,2006-04-04,36.77,36.05200000000001,36.228500000000004,36.228500000000004,42.67861,42.67861,36.29224149089787,36.29224149089787,48.76543209876545,37.19856293880928,35.743468530595365
1572,2006-04-05,37.34,36.186,36.255,36.255,42.638009999999994,42.638009999999994,36.453435107682814,36.453435107682814,55.36723163841809,37.31658768881369,35.72420615559316
1573,2006-04-06,38.51,36.469,36.3745,36.3745,42.601310000000005,42.601310000000005,36.76982970650084,36.76982970650084,72.10526315789474,37.83516279115404,35.64416860442298
1574,2006-04-07,37.09,36.631,36.418,36.418,42.545410000000004,42.545410000000004,36.81908667473148,36.81908667473148,56.25000000000006,37.910755840714835,35.67162207964258
1575,2006-04-10,36.61,36.767,36.439,36.439,42.48621,42.48621,36.78691949400356,36.78691949400356,54.89361702127658,37.93006673223846,35.693466633880774
1576,2006-04-11,36.06,36.804,36.3965,36.3965,42.40231000000001,42.40231000000001,36.675085725695325,36.675085725695325,50.39893617021278,37.87947389691647,35.65501305154177
1577,2006-04-12,36.13,36.785000000000004,36.3585,36.3585,42.31061,42.31061,36.59122638328066,36.59122638328066,53.094910591471816,37.827108722204656,35.624195638897675
1578,2006-04-13,36.62,36.78,36.351,36.351,42.209410000000005,42.209410000000005,36.595653093545174,36.595653093545174,57.615894039735096,37.812274137611205,35.6203629311944
1579,2006-04-17,35.27,36.654,36.315,36.315,42.08231,42.08231,36.39170646376899,36.39170646376899,50.11520737327191,37.84746275819393,35.54876862090303
1580,2006-04-18,36.28,36.668000000000006,36.3175,36.3175,41.96521,41.96521,36.37452085395838,36.37452085395838,53.189189189189214,37.849541981006766,35.55147900949662
1581,2006-04-19,36.89,36.68,36.366,36.366,41.84560999999999,41.84560999999999,36.45382533796478,36.45382533796478,53.08775731310943,37.90644969510404,35.595775152447985
1582,2006-04-20,36.34,36.58,36.382999999999996,36.382999999999996,41.72661,41.72661,36.43631374750866,36.43631374750866,48.25026511134677,37.91391785333911,35.617541073330436
1583,2006-04-21,36.03,36.33200000000001,36.4005,36.4005,41.60630999999999,41.60630999999999,36.373803940199636,36.373803940199636,47.39583333333333,37.905361945054246,35.64806902747288
1584,2006-04-24,35.79,36.202,36.4165,36.4165,41.48071,41.48071,36.283987949399695,36.283987949399695,48.148148148148145,37.88609751023657,35.681701244881715
1585,2006-04-25,35.55,36.096,36.4315,36.4315,41.35071,41.35071,36.17106672641513,36.17106672641513,43.267108167770374,37.85641033881872,35.71904483059064
1586,2006-04-26,35.79,36.069,36.4365,36.4365,41.22401,41.22401,36.11244107619741,36.11244107619741,41.12256586483387,37.851119532256256,35.729190233871876
1587,2006-04-27,35.74,36.03,36.4075,36.4075,41.091409999999996,41.091409999999996,36.05514244909012,36.05514244909012,31.800262812089343,37.85556040873876,35.68346979563062
1588,2006-04-28,35.21,35.888999999999996,36.334500000000006,36.334500000000006,40.95291,40.95291,35.92512053384549,35.92512053384549,36.011904761904724,37.87132481965382,35.5660875901731
1589,2006-05-01,34.59,35.821000000000005,36.2375,36.2375,40.81051,40.81051,35.71971737479233,35.71971737479233,35.27696793002916,37.95647000983873,35.378014995080626
1590,2006-05-02,34.38,35.63100000000001,36.1495,36.1495,40.66171,40.66171,35.51360700943967,35.51360700943967,37.1165644171779,38.05911528227649,35.194692358861765
1591,2006-05-03,33.96,35.338,36.009,36.009,40.51301,40.51301,35.27459054644895,35.27459054644895,34.20669577874814,38.12836336021448,34.94931831989276
1592,2006-05-04,34.47,35.150999999999996,35.8655,35.8655,40.37421,40.37421,35.1508073854568,35.1508073854568,34.397677793904194,37.99403767445325,34.80123116277337
1593,2006-05-05,35.04,35.052,35.692,35.692,40.23721,40.23721,35.13376009538652,35.13376009538652,48.117839607201276,37.445596004602045,34.81520199769898
1594,2006-05-08,34.69,34.942,35.571999999999996,35.571999999999996,40.09341,40.09341,35.0654893114809,35.0654893114809,35.41284403669722,37.249612338379315,34.733193830810336
1595,2006-05-09,34.84,34.871,35.48350000000001,35.48350000000001,39.94681,39.94681,35.03079864817615,35.03079864817615,29.4589178356714,37.1167115600827,34.666894219958664
1596,2006-05-10,34.16,34.708,35.3885,35.3885,39.79431,39.79431,34.89682962537982,34.89682962537982,28.710937500000014,37.09969256660017,34.53290371669991
1597,2006-05-11,33.53,34.487,35.2585,35.2585,39.63481,39.63481,34.686548144552155,34.686548144552155,27.022058823529463,37.120872849771644,34.327313575114175
1598,2006-05-12,32.73,34.239,35.064,35.064,39.47001,39.47001,34.38554073769798,34.38554073769798,24.500000000000043,37.12915349244455,34.031423253777724
1599,2006-05-15,32.78,34.058,34.939499999999995,34.939499999999995,39.31411,39.31411,34.13853447035983,34.13853447035983,26.1617900172118,37.23926177255683,33.78961911372158
1600,2006-05-16,32.76,33.896,34.76350000000001,34.76350000000001,39.16031,39.16031,33.926452244150624,33.926452244150624,22.89803220035786,37.16770924739311,33.56139537630346
1601,2006-05-17,31.61,33.661,34.4995,34.4995,38.98671,38.98671,33.57007497581976,33.57007497581976,19.133034379671216,37.074059543318526,33.21222022834073
1602,2006-05-18,32.61,33.474999999999994,34.313,34.313,38.820609999999995,38.820609999999995,33.42237113338595,33.42237113338595,31.843575418994448,36.866504093962234,33.036247953018886
1603,2006-05-19,33.94,33.364999999999995,34.2085,34.2085,38.66781,38.66781,33.502006343634264,33.502006343634264,45.87039390088943,36.6339985380086,32.9957507309957
1604,2006-05-22,34.83,33.379000000000005,34.1605,34.1605,38.53051,38.53051,33.70631305999822,33.70631305999822,52.63157894736839,36.4903292234654,32.9955853882673
1605,2006-05-23,33.76,33.271,34.071000000000005,34.071000000000005,38.38751,38.38751,33.71457258922926,33.71457258922926,48.91304347826086,36.311910529224015,32.950544735388
1606,2006-05-24,35.19,33.374,34.041000000000004,34.041000000000004,38.25951,38.25951,33.94156142165553,33.94156142165553,53.55731225296442,36.199565800659435,32.96171709967029
1607,2006-05-25,35.63,33.583999999999996,34.0355,34.0355,38.14431,38.14431,34.20132120293929,34.20132120293929,52.95295295295296,36.17632595963817,32.96508702018091
1608,2006-05-26,36.07,33.918,34.078500000000005,34.078500000000005,38.02921,38.02921,34.48881024864094,34.48881024864094,56.8452380952381,36.34925943706939,32.94312028146531
1609,2006-05-30,34.64,34.104,34.081,34.081,37.90311,37.90311,34.51207021038849,34.51207021038849,49.11971830985914,36.35423928394974,32.944380358025136
1610,2006-05-31,34.61,34.289,34.0925,34.0925,37.77271,37.77271,34.52713633186718,34.52713633186718,52.10084033613447,36.374418629479585,32.951540685260206
1611,2006-06-01,35.07,34.635,34.147999999999996,34.147999999999996,37.64471,37.64471,34.61065381927223,34.61065381927223,57.305502846299795,36.46999188538128,32.987004057309356
1612,2006-06-02,34.76,34.85,34.1625,34.1625,37.52151,37.52151,34.63363015476881,34.63363015476881,60.09950248756219,36.49654888777279,32.99547555611361
1613,2006-06-05,33.49,34.805,34.084999999999994,34.084999999999994,37.3999,37.3999,34.45768705403515,34.45768705403515,53.14995563442769,36.39921693019194,32.92789153490402
1614,2006-06-06,33.41,34.663,34.021,34.021,37.2847,37.2847,34.296504430337436,34.296504430337436,52.8684907325684,36.33556623195196,32.86371688402402
1615,2006-06-07,33.77,34.664,33.9675,33.9675,37.1788,37.1788,34.21550374874706,34.21550374874706,60.24667931688805,36.25162254256655,32.825438728716726
1616,2006-06-08,33.55,34.5,33.937,33.937,37.0703,37.0703,34.11311855663213,34.11311855663213,54.815573770491774,36.226583736009125,32.79220813199544
1617,2006-06-09,33.78,34.315,33.9495,33.9495,36.9681,36.9681,34.06186954791949,34.06186954791949,49.07621247113166,36.232448001802574,32.80802599909872
1618,2006-06-12,33.6,34.068,33.993,33.993,36.8609,36.8609,33.99081269439342,33.99081269439342,42.26415094339627,36.21032033627783,32.88433983186109
1619,2006-06-13,33.47,33.951,34.027499999999996,34.027499999999996,36.7511,36.7511,33.91068766448674,33.91068766448674,47.931526390870204,36.18604605061337,32.948226974693306
1620,2006-06-14,33.68,33.858,34.073499999999996,34.073499999999996,36.6487,36.6487,33.8751972545657,33.8751972545657,36.96027633851476,36.156193347311216,33.032153326344385
1621,2006-06-15,34.96,33.847,34.241,34.241,36.561,36.561,34.04208998463251,34.04208998463251,44.94720965309201,36.003747854909236,33.35962607254538
1622,2006-06-16,35.09,33.88,34.365,34.365,36.4717,36.4717,34.203306910073664,34.203306910073664,42.24683544303803,35.98803808691174,33.55348095654413
1623,2006-06-19,35.07,34.038,34.421499999999995,34.421499999999995,36.3864,36.3864,34.33664430852387,34.33664430852387,54.37881873727085,36.06083587322743,33.601832063386276
1624,2006-06-20,35.48,34.245,34.454,34.454,36.2944,36.2944,34.51254518413558,34.51254518413558,58.22306238185248,36.1521525565303,33.604923721734856
1625,2006-06-21,36.65,34.533,34.598499999999994,34.598499999999994,36.2087,36.2087,34.841384386576266,34.841384386576266,63.16666666666659,36.52454612722484,33.635476936387576
1626,2006-06-22,36.37,34.815,34.6575,34.6575,36.122800000000005,36.122800000000005,35.07655601941069,35.07655601941069,63.48408710217749,36.726803213514394,33.622848393242805
1627,2006-06-23,36.55,35.092,34.703500000000005,34.703500000000005,36.040099999999995,36.040099999999995,35.30323970873212,35.30323970873212,81.3524590163932,36.90077366955842,33.6048631652208
1628,2006-06-26,36.77,35.409,34.7385,34.7385,35.967999999999996,35.967999999999996,35.52889513815795,35.52889513815795,83.46613545816719,37.046912760680286,33.58429361965986
1629,2006-06-27,36.48,35.71,34.8305,34.8305,35.9054,35.9054,35.67521896305673,35.67521896305673,77.37373737373714,37.265572461904206,33.612963769047894
1630,2006-06-28,36.7,36.012,34.934999999999995,34.934999999999995,35.889100000000006,35.889100000000006,35.83287758412492,35.83287758412492,81.81818181818167,37.505828250724704,33.649585874637644
1631,2006-06-29,38.52,36.367999999999995,35.1075,35.1075,35.894800000000004,35.894800000000004,36.246281032721086,36.246281032721086,86.23853211009161,38.13830239505683,33.59209880247158
1632,2006-06-30,38.68,36.727,35.3035,35.3035,35.9064,35.9064,36.62069933537938,36.62069933537938,88.95705521472377,38.721903905793674,33.59429804710316
1633,2006-07-03,38.61,37.081,35.5595,35.5595,35.9108,35.9108,36.926745591474855,36.926745591474855,89.783281733746,39.167663113361044,33.75541844331948
1634,2006-07-05,37.11,37.244,35.7445,35.7445,35.902,35.902,36.9549385774018,36.9549385774018,72.12903225806446,39.267019881530445,33.98324005923478
1635,2006-07-06,36.8,37.259,35.896,35.896,35.8848,35.8848,36.93110187318614,36.93110187318614,63.56932153392323,39.320219619123144,34.18389019043843
1636,2006-07-07,36.11,37.233,36.024,36.024,35.8673,35.8673,36.804778508080574,36.804778508080574,56.948228882833746,39.26549023557936,34.40325488221033
1637,2006-07-10,35.79,37.157,36.1245,36.1245,35.8427,35.8427,36.64865873760664,36.64865873760664,54.712041884816735,39.193073987339616,34.59021300633019
1638,2006-07-11,35.66,37.04600000000001,36.2275,36.2275,35.8067,35.8067,36.49655739335946,36.49655739335946,51.22282608695652,39.0691887121622,34.8066556439189
1639,2006-07-12,34.63,36.861000000000004,36.2855,36.2855,35.7615,35.7615,36.209394717458004,36.209394717458004,36.01108033241002,38.9307776194945,34.962861190252745
1640,2006-07-13,33.73,36.564,36.288,36.288,35.7069,35.7069,35.82794937631062,35.82794937631062,33.16326530612248,38.92298407065765,34.97050796467117
1641,2006-07-14,32.92,36.004000000000005,36.186,36.186,35.6532,35.6532,35.380572549185906,35.380572549185906,28.57142857142864,39.171991151675215,34.69300442416239
1642,2006-07-17,33.67,35.503,36.114999999999995,36.114999999999995,35.602700000000006,35.602700000000006,35.117407541618846,35.117407541618846,32.777777777777786,39.27327734524084,34.53586132737957
1643,2006-07-18,33.49,34.991,36.036,36.036,35.5586,35.5586,34.86703715060056,34.86703715060056,33.183352080989906,39.378034678075856,34.36498266096208
1644,2006-07-19,34.48,34.727999999999994,35.986000000000004,35.986000000000004,35.5199,35.5199,34.807492973585084,34.807492973585084,38.509316770186295,39.392361849924264,34.28281907503787
1645,2006-07-20,34.18,34.465999999999994,35.8625,35.8625,35.4816,35.4816,34.71095559303353,34.71095559303353,23.341523341523285,39.34573428046684,34.120882859766574
