,LBB,UBB,LowBollinger,HighBollinger
130,29.76708050962625,51.43916949037374,False,False
131,29.169637539615785,50.50536246038421,False,False
132,29.196548228929817,49.084701771070186,False,False
133,29.08678130868131,48.05071869131869,False,False
134,29.412412260111417,47.34383773988858,False,False
135,29.798175109257762,46.470574890742235,False,False
136,30.12916099013108,45.78333900986891,False,False
137,30.713879977835877,44.67362002216412,False,False
138,31.484265424219767,43.32823457578023,False,False
139,31.571939396288762,43.15306060371123,False,False
140,32.027256858431016,43.18524314156899,False,False
141,32.4851110175087,43.0961389824913,False,False
142,32.43728616921797,43.100213830782025,False,False
143,31.39530250454692,43.492197495453084,True,False
144,30.181481457796934,43.99351854220306,True,False
145,29.20387901095127,44.35237098904874,False,False
146,28.325755303118996,44.555494696881,False,False
147,27.660459633744637,44.65204036625536,False,False
148,27.18044908684639,44.67580091315361,False,False
149,26.8671528500386,44.626597149961405,False,False
150,26.76685500681041,44.601894993189596,False,False
151,26.7457643104245,44.60423568957549,False,False
152,26.28312994361609,44.64812005638392,False,False
153,25.7836126068641,44.6913873931359,False,False
154,25.967360816101056,43.626389183898944,False,False
155,26.170539531495905,42.798210468504095,False,False
156,26.54089065448327,42.00910934551673,False,False
157,26.774921520588645,41.55007847941136,False,False
158,26.982206952978824,41.13654304702118,False,False
159,27.269745797397658,40.63650420260234,False,False
160,27.374845191477775,40.406404808522225,False,False
161,27.435969179839667,40.232780820160336,False,False
162,27.261284023790225,40.68246597620977,False,False
163,27.36583026499184,41.37791973500817,False,False
164,27.759418197066687,41.97808180293331,False,False
165,28.335464033155628,42.30203596684437,False,False
166,28.98043130558276,42.59456869441724,False,False
167,29.298637245435117,43.48886275456488,False,False
168,29.841419758009433,43.946080241990565,False,False
169,30.323396601338725,44.36410339866127,False,False
170,30.20236995312327,45.67263004687673,False,True
171,30.455957196587562,46.71279280341244,False,False
172,31.66791763198762,46.763332368012385,False,False
173,33.358555221109015,46.32269477889099,False,False
174,34.39246004554321,46.15753995445679,False,False
175,35.275991462268166,46.05525853773183,False,False
176,35.67184673729603,46.146903262703965,False,False
177,35.81514871279734,46.628601287202656,False,False
178,36.17226136291131,46.808988637088696,False,False
179,36.4664715316779,46.8960284683221,False,False
180,36.98734145588429,46.70015854411571,False,False
181,37.25320003826484,46.53429996173515,False,False
182,37.45897377754664,46.453526222453355,False,False
183,37.71948297035927,46.39926702964073,False,False
184,37.782171916455475,46.38032808354452,False,False
185,37.89560103961488,46.32939896038511,False,False
186,37.527486066843245,46.52251393315675,False,False
187,37.31470584240704,46.44154415759296,False,False
188,36.90959161703512,46.540408382964884,False,False
189,35.96203698018855,46.92546301981145,True,False
190,35.11231851463689,46.71268148536311,True,False
191,34.71684877044772,46.12065122955229,False,False
192,33.64733436363792,46.19641563636208,True,False
193,32.22538141465608,46.48086858534392,True,False
194,30.646874332957893,46.8281256670421,True,False
195,29.459145196596364,46.79085480340363,False,False
196,27.837639733733607,46.949860266266384,True,False
197,26.056407323850696,46.75609267614931,True,False
198,25.298480530707018,45.995269469292985,False,False
199,23.78008260918614,45.663667390813856,False,False
200,21.833205951749484,45.729294048250516,False,False
201,20.752534776757347,45.57246522324266,False,False
202,20.358531574394007,44.73521842560599,False,False
203,20.554386333245784,43.47686366675421,False,False
204,20.709342981996087,42.28440701800391,False,False
205,20.901553550139223,41.07344644986078,False,False
206,21.12056131568415,40.25443868431585,False,False
207,21.51869479541042,39.54380520458958,False,False
208,21.820588938693696,38.960661061306304,False,False
209,21.97516152157709,38.50608847842291,False,False
210,21.834738334086666,38.80276166591334,False,False
211,21.69004498809015,39.08495501190985,False,False
212,21.127420184781332,40.26632981521867,False,False
213,20.948924583831783,41.044825416168216,False,False
214,20.98485073168806,41.65889926831194,False,False
215,21.02220201741705,42.27154798258295,False,False
216,21.44063700663537,42.45936299336463,False,False
217,22.238839170008628,42.27366082999137,False,False
218,22.42468930930989,42.25031069069011,False,False
219,23.08448324142418,41.940516758575825,False,False
220,24.64550061169801,41.07949938830198,False,False
221,25.525198486565806,40.63730151343419,False,False
222,25.53756112452649,40.63118887547351,False,False
223,25.01239916377288,40.818850836227114,False,False
224,24.27365152116503,41.138848478834966,False,False
225,23.2871928172791,41.594057182720896,False,False
226,22.394271164833448,41.81822883516656,False,False
227,22.1707351770987,41.248014822901304,False,False
228,21.839049303928476,40.817200696071524,False,False
229,21.074969892579787,40.796905107420216,False,False
230,20.818140112736344,40.08498488726366,False,False
231,20.43573632048958,39.198638679510424,False,False
232,20.66400835913577,37.45786664086423,False,False
233,21.072338095410604,35.949536904589394,False,False
234,21.437140398809163,34.46598460119084,False,False
235,22.040588879118015,32.53128612088199,False,False
236,21.753350940518985,31.568524059481014,True,False
237,21.66641884789952,30.874206152100477,False,False
238,21.775587845386276,30.29003715461372,False,False
239,21.761863628959443,30.11001137104056,False,False
240,21.645572606312765,29.707552393687234,False,False
241,21.51969823148088,29.15217676851912,False,False
242,21.30874236640259,28.86938263359741,False,False
243,20.43879726885274,28.98307773114726,True,False
244,19.215991563452384,29.449633436547614,True,False
245,17.79970332610464,30.109671673895356,True,False
246,16.19569027536781,30.713684724632188,True,False
247,15.196848341224161,30.375026658775838,False,False
248,14.631266523454649,29.834358476545354,False,False
249,13.984211740756177,29.665788259243822,False,False
250,13.653910532214432,29.03983946778557,False,False
251,12.953384017903375,28.827865982096625,False,False
252,12.033910260521392,28.672339739478605,False,False
253,12.036799890797921,27.769450109202076,False,False
254,11.752305360738196,27.066444639261803,False,False
255,11.277020923425674,26.635479076574327,False,False
256,10.843177727809504,26.425572272190493,False,False
257,10.771552322296579,25.79094767770342,False,False
258,11.070251871241943,24.610998128758055,False,False
259,11.7783443635137,23.015405636486303,False,False
260,12.329142958161714,21.858357041838286,False,False
261,12.851700434094013,20.873299565905988,False,False
262,13.680405497838525,19.594594502161474,False,False
263,13.744493803314098,19.493006196685897,False,True
264,13.542440582532965,19.863809417467035,False,True
265,13.532610184733912,20.054889815266087,False,False
266,13.67684289300976,20.287220106990237,False,False
267,13.409104369046023,21.186208630953974,False,True
268,13.443654835574831,21.35790816442517,False,False
269,13.475450486726368,21.58861251327363,False,False
270,13.452124290601812,21.886938709398184,False,False
271,13.706641884545965,21.969921115454035,False,False
272,14.309156814084426,21.711156185915577,False,False
273,14.164409935345208,21.72465306465479,False,False
274,13.925910995207145,21.85065200479285,False,False
275,13.897242151887442,21.86682084811256,False,False
276,14.05966668612102,21.79189631387898,False,False
277,13.829279071844129,21.88478392815587,False,False
278,13.468247121683486,22.03331587831651,False,False
279,12.866962483030933,22.27210051696907,False,False
280,12.512416157288836,22.307896842711163,False,False
281,12.044495261865944,22.344567738134057,False,False
282,11.737755170988592,22.257557829011404,False,False
283,11.51330167710268,21.982011322897314,False,False
284,11.256677436414996,21.613635563585,False,False
285,10.768574843568611,21.50173815643139,False,False
286,10.278027735492923,21.290722264507078,False,False
287,10.329054254556969,20.24594574544303,False,False
288,10.061604878590781,19.794645121409218,False,False
289,10.015301901771132,19.08469809822887,False,False
290,10.267003460794145,17.995496539205856,False,False
291,10.152893539529051,17.234606460470946,False,False
292,9.95655624382985,16.74344375617015,False,False
293,9.617502693141187,16.457497306858812,False,False
294,9.584980644463988,16.315019355536013,False,False
295,9.500474346268868,16.14327565373113,False,False
296,9.62977487525105,15.657725124748952,False,False
297,9.651072008208935,15.305177991791066,False,False
298,9.688938237602063,15.054811762397936,False,False
299,9.486805799209694,14.981944200790306,False,False
300,9.478615281688805,14.640134718311193,False,False
301,9.375489910690192,14.430760089309807,False,False
302,9.461008415494863,13.988991584505136,False,False
303,9.682867382723062,13.41713261727694,False,False
304,9.762907131172813,13.018342868827187,False,False
305,9.66227271145566,12.893977288544338,False,False
306,9.500818899304889,12.861681100695112,False,False
307,9.396955421367084,12.790544578632916,False,False
308,9.30502803059947,12.719971969400529,False,False
309,9.31157631013998,12.613673689860018,False,False
310,9.316419699968444,12.597830300031559,False,False
311,9.385107527484823,12.590392472515177,False,False
312,9.320242602769438,12.611507397230563,False,False
313,9.357143961415144,12.597606038584857,False,False
314,9.168687788352159,12.433562211647843,True,False
315,8.821293122462865,12.456456877537136,True,False
316,8.534207261411503,12.358542738588497,True,False
317,8.411937235259519,12.224062764740484,False,False
318,8.256467572331564,11.991532427668433,False,False
319,8.236976342914948,12.066523657085051,False,False
320,8.145284363060211,12.259215636939787,False,False
321,7.854375857776452,12.819624142223548,False,True
322,7.379768112544593,13.673731887455407,False,True
323,7.164926449799484,14.191573550200516,False,False
324,6.937941913514462,14.842558086485539,False,False
325,6.531645289900747,15.877854710099253,False,True
326,6.407641194552737,16.600858805447263,False,False
327,6.386650451315679,17.181099548684323,False,False
328,6.399544878205666,17.769455121794334,False,False
329,6.445442334848624,18.197557665151376,False,False
330,6.443865747812536,18.644134252187463,False,False
331,6.603050260273662,18.947949739726337,False,False
332,6.915681670173,19.162318329826995,False,False
333,7.226234168797613,19.406765831202385,False,False
334,7.75637497864684,19.65562502135316,False,False
335,8.50362227398795,19.75637772601205,False,False
336,9.502190036127182,19.592809963872817,False,False
337,10.451286682888568,19.48771331711143,False,False
338,12.038942290709793,18.75505770929021,False,False
339,12.926952786791839,18.36704721320816,False,False
340,13.651178111090367,17.942821888909634,False,False
341,13.96813622454613,17.755863775453868,False,False
342,13.96995645952122,17.755043540478784,False,False
343,13.773278416098734,17.881721583901268,True,False
344,13.51865585244857,18.016344147551425,False,False
345,13.315683678809348,17.978316321190647,False,False
346,13.22999701554069,17.943002984459312,False,False
347,13.147821016879586,17.91917898312041,False,False
348,13.144905811086252,17.94009418891375,False,False
349,13.153059162280229,17.988940837719774,False,False
350,13.140802595924388,17.952197404075612,False,False
351,13.14853763699768,18.07646236300232,False,False
352,13.15965893413183,18.247341065868174,False,False
353,13.142587064429947,18.408412935570052,False,False
354,13.133764188667726,18.29423581133228,False,False
355,13.154097626308932,18.23190237369107,False,False
356,13.145064154547665,18.260935845452334,False,False
357,13.196777256743886,18.144222743256112,False,False
358,13.21486399019369,18.078136009806308,False,False
359,13.212666342232005,18.06133365776799,False,False
360,13.277923669076525,18.10807633092347,False,False
361,13.385233488973164,18.108766511026836,False,False
362,13.410034594418143,18.10196540558185,False,False
363,13.698143421873967,17.944856578126032,False,False
364,13.845816273802363,17.855183726197637,False,False
365,13.624835527996085,17.992164472003918,True,False
366,13.084612897133152,18.303387102866846,True,False
367,12.44071804187974,18.658281958120256,True,False
368,11.700001628971922,18.896998371028076,True,False
369,11.340693926961862,18.884306073038132,False,False
370,11.116185039339497,18.856814960660508,False,False
371,10.827699653537156,18.710300346462844,False,False
372,10.680101019995682,18.429898980004314,False,False
373,10.653492545173386,18.059507454826615,False,False
374,10.62200578213471,17.928994217865288,False,False
375,10.685522143293893,17.6324778567061,False,False
376,10.8030077245484,17.2349922754516,False,False
377,10.971109425059588,16.828890574940413,False,False
378,11.105855606011058,16.463144393988937,False,False
379,11.177468873660565,16.319531126339438,False,False
380,11.277379869447216,16.133620130552785,False,False
381,11.263437087529526,16.158562912470472,False,False
382,11.205685355602158,16.291314644397843,False,False
383,11.170711411058864,16.396288588941133,False,False
384,11.023487226109904,16.7805127738901,False,False
385,10.915033296311229,17.257966703688773,False,False
386,11.07344057754091,17.451559422459088,False,False
387,11.385799817734894,17.591200182265105,False,False
388,11.92577052962298,17.51122947037702,False,False
389,12.21712560854579,17.615874391454216,False,False
390,12.407263362897119,17.815736637102876,False,False
391,12.883858637348336,17.702141362651666,False,False
392,12.66695458444381,17.844045415556195,True,False
393,12.206173211818815,18.130826788181185,True,False
394,11.893529824567128,18.27247017543287,False,False
395,11.556174464329898,18.398825535670106,False,False
396,11.323294898828722,18.471705101171278,False,False
397,11.064156372949093,18.52684362705091,False,False
398,10.852517328664018,18.575482671335987,False,False
399,10.549104313186184,18.570895686813813,False,False
400,10.26861024557203,18.539389754427972,False,False
401,9.9842428557168,18.4327571442832,False,False
402,9.684338783419271,18.331661216580727,False,False
403,9.335528781699999,18.2574712183,False,False
404,8.985699669166108,18.004300330833892,False,False
405,8.682292823275482,17.604707176724517,False,False
406,8.406943103284458,17.291056896715542,False,False
407,8.323964473214838,16.792035526785163,False,False
408,8.211926326853746,16.316073673146253,False,False
409,8.261539832576467,15.598460167423536,False,False
410,8.687979882256348,14.47302011774365,False,False
411,9.259785496950789,13.33821450304921,False,False
412,9.091723664790454,13.289276335209546,False,False
413,8.986810899019604,13.263189100980396,False,False
414,8.83130643797941,13.148693562020586,False,False
415,8.790339775758278,12.98766022424172,False,False
416,8.797420603511029,12.738579396488973,False,False
417,8.818231778353459,12.46576822164654,False,False
418,8.765393555873931,12.187606444126068,False,False
419,8.612498114745645,11.990501885254357,False,False
420,8.586923526919568,11.695076473080432,False,False
421,8.507547971537834,11.443452028462167,False,False
422,8.173760878838188,11.382239121161813,True,False
423,7.997268997572792,11.26273100242721,False,False
424,7.875745086901401,11.189254913098601,False,False
425,7.77496970561768,11.15803029438232,False,False
426,7.458570018984153,11.211429981015849,False,False
427,7.175432004985153,11.170567995014846,False,False
428,6.920969902354146,11.148030097645853,False,False
429,6.728940120082293,11.107059879917706,False,False
430,6.574602702778347,11.010397297221655,False,False
431,6.487289483959151,10.80371051604085,False,False
432,6.324061797448939,10.68693820255106,False,False
433,6.082238034361684,10.543761965638314,False,False
434,5.811853313444187,10.471146686555814,False,False
435,5.624012158744139,10.23298784125586,False,False
436,5.511952318405868,9.93304768159413,False,False
437,5.470872723541785,9.585127276458216,False,False
438,5.479776301465187,9.333223698534812,False,False
439,5.489587430905061,9.158412569094939,False,False
440,5.567671739269213,8.906328260730788,False,False
441,5.620321120997073,8.70667887900293,False,False
442,5.597010577118637,8.655989422881364,False,False
443,5.627966046885014,8.536033953114984,False,False
444,5.7056828175741074,8.392317182425892,False,False
445,5.798527957495191,8.243472042504807,False,False
446,5.622390223532802,8.558609776467199,False,True
447,5.366445561144199,9.041554438855803,False,True
448,5.292796418172626,9.276203581827373,False,False
449,5.273806856277068,9.394193143722934,False,False
450,5.278876392794658,9.44212360720534,False,False
451,5.25085426986195,9.60114573013805,False,False
452,5.183930511765037,9.914069488234965,False,False
453,5.316735456475659,9.910264543524342,False,False
454,5.49343012991313,9.890569870086871,False,False
455,5.725407189435598,9.817592810564403,False,False
456,5.917859894813291,9.729140105186708,False,False
457,5.995238928763103,9.685761071236897,False,False
458,6.030901197416158,9.672098802583841,False,False
459,6.017532432942009,9.67646756705799,False,False
460,5.944081011939419,9.70091898806058,False,False
461,5.926478757387079,9.705521242612921,False,False
462,5.94661938549344,9.699380614506557,False,False
463,5.964340322005749,9.698659677994252,False,False
464,5.88111322752033,9.69388677247967,False,False
465,5.815991027493527,9.664008972506473,False,False
466,5.779492101063953,9.517507898936048,False,False
467,5.892812755092199,9.177187244907799,False,False
468,5.804477843420415,9.322522156579586,False,True
469,5.753256734566309,9.43174326543369,False,False
470,5.709531633755004,9.569468366244998,False,False
471,5.6705306799585085,9.650469320041493,False,False
472,5.773250589154501,9.452749410845499,False,False
473,5.756062595506721,9.585937404493281,False,False
474,5.720362212318564,9.752637787681435,False,False
475,5.132850646058188,10.805149353941811,False,True
476,4.988227944761801,11.392772055238199,False,True
477,5.021723038855587,11.876276961144413,False,False
478,5.101553904858884,12.213446095141117,False,False
479,5.226022927257004,12.525977072742998,False,False
480,5.4967157299971605,12.633284270002843,False,False
481,5.665443729825371,12.958556270174633,False,False
482,5.907680021806659,13.187319978193344,False,False
483,6.114067250487807,13.447932749512194,False,False
484,6.506625400371112,13.52937459962889,False,False
485,6.942019433106592,13.54698056689341,False,False
486,7.452316081765005,13.555683918234994,False,False
487,8.027680486654631,13.442319513345367,False,False
488,8.161577179016085,13.448422820983915,False,False
489,8.391078720708613,13.413921279291387,False,False
490,8.656688110898187,13.334311889101812,False,False
491,8.897654205849818,13.26034579415018,False,False
492,9.32808041268061,13.04091958731939,False,False
493,9.685030413765745,12.818969586234253,False,False
494,9.96259389186028,12.63340610813972,False,False
495,9.7639842850142,12.594015714985797,False,False
496,9.751813409502578,12.568186590497422,False,False
497,9.696368687711939,12.524631312288061,False,False
498,9.6809222062086,12.515077793791402,False,False
499,9.654771304918908,12.491228695081093,False,False
500,9.703596557555947,12.489403442444054,False,False
501,9.705816218450611,12.484183781549387,False,False
502,9.665178309685274,12.573821690314723,False,False
503,9.639637511637533,12.623362488362465,False,False
504,9.633948659295857,12.643051340704144,False,False
505,9.635599693938065,12.629400306061932,False,False
506,9.669242511539727,12.475757488460276,False,False
507,9.681764766390174,12.375235233609828,False,False
508,9.582068969634548,12.396931030365451,False,False
509,9.512284647419225,12.395715352580773,False,False
510,9.213230791420058,12.526769208579944,True,False
511,9.081810633916646,12.546189366083354,False,False
512,9.03006491423721,12.54293508576279,False,False
513,9.004015955316516,12.813984044683485,False,False
514,9.05670036175255,13.00829963824745,False,False
515,8.94326933044158,13.539730669558416,False,True
516,8.70406095903632,14.11293904096368,False,True
517,8.421174619040649,14.88582538095935,False,True
518,8.413755781156835,15.225244218843164,False,False
519,8.480624393859232,15.466375606140767,False,False
520,8.542173814394388,15.727826185605611,False,False
521,8.566294224942684,15.886705775057315,False,False
522,8.577774670128985,15.903225329871013,False,False
523,8.521342774216565,15.875657225783433,False,False
524,8.470665239601288,15.867334760398712,False,False
525,8.443364693502637,15.865635306497364,False,False
526,8.55207567880867,15.90492432119133,False,False
527,8.681240228417508,16.002759771582493,False,False
528,8.969240118718737,15.993759881281264,False,False
529,9.259889265152012,16.00311073484799,False,False
530,9.889527068868992,15.848472931131008,False,False
531,10.457136725564236,15.647863274435764,False,False
532,10.983798849880447,15.406201150119557,False,False
533,11.016379629383845,15.409620370616153,False,False
534,11.08390234495931,15.421097655040693,False,False
535,11.065470733113177,15.345529266886825,False,False
536,11.093586087309095,15.246413912690901,False,False
537,11.251042693064175,14.978957306935825,False,False
538,11.247179171913496,14.987820828086507,False,False
539,11.23752784760825,15.017472152391752,False,False
540,11.09063642740413,15.28436357259587,False,True
541,10.768147494121635,15.881852505878364,False,True
542,10.712629335024786,16.281370664975213,False,False
543,10.84761213784525,16.629387862154747,False,False
544,11.198031508059676,16.714968491940326,False,False
545,11.568743635115688,16.855256364884312,False,False
546,11.680518423999299,17.1624815760007,False,False
547,11.76065755985421,17.38334244014579,False,False
548,11.972211110284928,17.45578888971507,False,False
549,12.111334083232862,17.435665916767142,False,False
550,12.128605649710197,17.433394350289806,False,False
551,12.287369347241572,17.434630652758425,False,False
552,12.518192423200516,17.368807576799483,False,False
553,12.76876873624175,17.272231263758247,False,False
554,13.02217549622528,17.20982450377472,False,False
555,13.37481229768844,17.10318770231156,False,False
556,13.54665930613652,17.032340693863482,False,False
557,13.604123505230362,17.017876494769634,False,False
558,13.600534093880034,17.019465906119965,False,False
559,13.638221492780794,17.001778507219203,False,False
560,13.593264166752238,16.98773583324776,False,False
561,13.518183460184932,16.839816539815065,False,False
562,13.31749190488804,16.810508095111963,False,False
563,13.158177921729381,16.69082207827062,False,False
564,12.97514750494425,16.66185249505575,False,False
565,12.965777469299663,16.43122253070034,False,False
566,13.025521481994893,16.06047851800511,False,False
567,13.060231550879221,15.742768449120783,False,False
568,12.870100633234012,15.632899366765992,True,False
569,12.75443199857916,15.631568001420844,False,False
570,12.742737613680527,15.629262386319477,False,False
571,12.744576646974945,15.527423353025057,False,False
572,12.7381266059936,15.5498733940064,False,False
573,12.734851023286005,15.529148976713994,False,False
574,12.775525923650292,15.424474076349707,False,False
575,12.891244295213601,15.186755704786401,False,False
576,12.905401987338717,15.104598012661285,False,False
577,12.472577387696097,15.733422612303903,False,True
578,12.197212073378942,16.26578792662106,False,True
579,12.000639107816607,16.723360892183393,False,True
580,11.938730689559256,16.923269310440745,False,False
581,11.866706525423114,17.239293474576886,False,False
582,11.908644310727082,17.479355689272914,False,False
583,12.012876075888853,17.65312392411115,False,False
584,12.163648574787608,17.757351425212395,False,False
585,12.268842861556545,17.869157138443455,False,False
586,12.447065024000684,17.941934975999317,False,False
587,12.60703185701458,18.165968142985424,False,False
588,12.962981599689716,18.309018400310283,False,False
589,13.322444890392909,18.31255510960709,False,False
590,13.581809893152828,18.396190106847172,False,False
591,13.698604565960421,18.759395434039575,False,True
592,13.551014027949776,19.418985972050223,False,True
593,13.69952302317397,19.805476976826032,False,False
594,13.938455195228268,20.029544804771735,False,False
595,14.285530204267213,20.19046979573279,False,False
596,14.856517025113197,20.0894829748868,False,False
597,14.915694288593034,20.22630571140697,False,False
598,14.945255952618623,20.459744047381378,False,False
599,14.99168278892903,20.66931721107097,False,False
600,15.196674458894107,20.75232554110589,False,False
601,15.346645264323769,20.82435473567623,False,False
602,15.544117475088315,20.814882524911678,False,False
603,15.789153749942338,20.760846250057657,False,False
604,16.107828314166376,20.633171685833624,False,False
605,16.45025011359045,20.475749886409552,False,False
606,16.855395803342084,20.25860419665792,False,False
607,16.987904190682357,20.21109580931764,False,False
608,17.082977364203458,20.201022635796548,False,False
609,17.17727136316015,20.142728636839852,False,False
610,17.132276158993417,20.16972384100659,False,False
611,16.89438528601377,20.234614713986236,False,False
612,16.82790818322364,20.05009181677636,False,False
613,16.63312069144556,19.965879308554445,False,False
614,16.6441053316507,19.8798946683493,False,False
615,16.68156927150397,19.78143072849603,False,False
616,16.678061122464193,19.73893887753581,False,False
617,16.61336379826642,19.683636201733584,False,False
618,16.623597218886832,19.48140278111317,False,False
619,16.673768712197173,19.235231287802826,False,False
620,16.13253223555786,19.40446776444214,True,False
621,15.860969323518466,19.370030676481534,True,False
622,15.608242702606521,19.371757297393483,False,False
623,15.465340577748993,19.316659422251004,False,False
624,14.612914996014954,19.728085003985047,True,False
625,13.888343591401846,19.987656408598152,True,False
626,13.519699789154691,19.982300210845306,False,False
627,13.37420781911476,19.831792180885245,False,False
628,13.251614205280996,19.590385794719,False,False
629,13.174698469238008,19.497301530761995,False,False
630,13.032266834307281,19.421733165692714,False,False
631,12.968521304120724,19.332478695879278,False,False
632,12.912424995029756,19.188575004970243,False,False
633,12.889245641302434,19.123754358697564,False,False
634,12.990050767180627,18.81094923281938,False,False
635,13.187436565666118,18.35156343433388,False,False
636,13.34082149378425,17.92317850621575,False,False
637,13.410471952690141,17.62752804730986,False,False
638,13.533038608297169,17.301961391702832,False,False
639,13.627672071334885,16.91132792866512,False,False
640,13.485201963569569,16.92979803643043,False,False
641,12.962179103932334,17.116820896067665,True,False
642,12.652463410139788,17.133536589860213,False,False
643,12.638237196429095,16.955762803570906,False,False
644,12.780171173663469,16.93582882633653,False,False
645,12.955551007833664,16.874348992166333,False,False
