PERMNO,date,PRC,vwretd
84788,2009-04-24,84.46000,0.018981
84788,2009-04-27,83.12000,-0.011406
84788,2009-04-28,82.40000,-0.002835
84788,2009-04-29,79.79000,0.024543
84788,2009-04-30,80.52000,-0.000430
84788,2009-05-01,78.96000,0.005989
84788,2009-05-04,79.77000,0.035894
84788,2009-05-05,81.90000,-0.003449
84788,2009-05-06,81.99000,0.016055
84788,2009-05-07,79.28000,-0.015486
84788,2009-05-08,77.95000,0.027339
84788,2009-05-11,78.61000,-0.020763
84788,2009-05-12,77.93000,-0.002677
84788,2009-05-13,74.19000,-0.031182
84788,2009-05-14,75.11000,0.012421
84788,2009-05-15,73.60000,-0.010651
84788,2009-05-18,75.95000,0.033060
84788,2009-05-19,77.87000,0.000466
84788,2009-05-20,77.97000,-0.001756
84788,2009-05-21,75.96000,-0.016573
84788,2009-05-22,75.64000,-0.000103
84788,2009-05-26,78.39000,0.028140
84788,2009-05-27,77.10000,-0.017296
84788,2009-05-28,77.65000,0.015061
84788,2009-05-29,77.99000,0.014741
84788,2009-06-01,83.05000,0.027058
84788,2009-06-02,84.93000,0.003121
84788,2009-06-03,85.68000,-0.017241
84788,2009-06-04,85.52000,0.013649
84788,2009-06-05,87.56000,-0.003123
84788,2009-06-08,86.36000,-0.002646
84788,2009-06-09,87.08000,0.005508
84788,2009-06-10,86.59000,-0.002825
84788,2009-06-11,85.69000,0.007230
84788,2009-06-12,84.08000,-0.001362
84788,2009-06-15,83.18000,-0.025450
84788,2009-06-16,82.15000,-0.013133
84788,2009-06-17,82.65000,-0.003047
84788,2009-06-18,81.59500,0.006608
84788,2009-06-19,82.96000,0.004131
84788,2009-06-22,79.15000,-0.033197
84788,2009-06-23,77.68000,0.002280
84788,2009-06-24,79.27000,0.008959
84788,2009-06-25,82.20000,0.021610
84788,2009-06-26,83.88000,0.000918
84788,2009-06-29,83.03000,0.007682
84788,2009-06-30,83.66000,-0.007745
84788,2009-07-01,81.60000,0.006077
84788,2009-07-02,79.32000,-0.028169
84788,2009-07-06,78.10000,-0.001716
84788,2009-07-07,75.63000,-0.019570
84788,2009-07-08,77.36000,-0.003676
84788,2009-07-09,78.10000,0.004888
84788,2009-07-10,77.63000,-0.003401
84788,2009-07-13,81.47000,0.023964
84788,2009-07-14,81.95000,0.007244
84788,2009-07-15,84.55000,0.031174
84788,2009-07-16,86.11000,0.009463
84788,2009-07-17,85.85000,-0.000099
84788,2009-07-20,88.23000,0.013519
84788,2009-07-21,89.01000,0.002506
84788,2009-07-22,88.79000,0.000626
84788,2009-07-23,93.87000,0.024252
84788,2009-07-24,86.49000,0.004318
84788,2009-07-27,84.24000,0.003428
84788,2009-07-28,84.98000,-0.003761
84788,2009-07-29,84.34000,-0.006497
84788,2009-07-30,86.09000,0.013407
84788,2009-07-31,85.76000,0.002687
84788,2009-08-03,87.44000,0.017983
84788,2009-08-04,85.80000,0.002513
84788,2009-08-05,84.29000,-0.002058
84788,2009-08-06,84.47000,-0.007501
84788,2009-08-07,85.32000,0.013333
84788,2009-08-10,84.44000,-0.004380
84788,2009-08-11,83.56000,-0.013744
84788,2009-08-12,85.96000,0.012285
84788,2009-08-13,84.60000,0.008384
84788,2009-08-14,83.58000,-0.010029
84788,2009-08-17,81.06000,-0.026031
84788,2009-08-18,82.12000,0.012021
84788,2009-08-19,83.00000,0.006914
84788,2009-08-20,84.09000,0.010695
84788,2009-08-21,85.00000,0.018222
84788,2009-08-24,84.50000,-0.000860
84788,2009-08-25,84.19000,0.002744
84788,2009-08-26,84.00000,-0.000796
84788,2009-08-27,84.31000,0.003060
84788,2009-08-28,82.76000,-0.001409
84788,2009-08-31,81.19000,-0.009186
84788,2009-09-01,79.16000,-0.021976
84788,2009-09-02,78.14000,-0.002628
84788,2009-09-03,78.46000,0.010728
84788,2009-09-04,78.87000,0.014004
84788,2009-09-08,80.90000,0.010439
84788,2009-09-09,82.24000,0.007805
84788,2009-09-10,83.85000,0.011128
84788,2009-09-11,84.54000,0.000072
84788,2009-09-14,83.86000,0.006411
84788,2009-09-15,83.55000,0.006162
84788,2009-09-16,90.70000,0.016255
84788,2009-09-17,90.44000,-0.003714
84788,2009-09-18,90.28000,0.001851
84788,2009-09-21,90.56000,-0.004266
84788,2009-09-22,93.75000,0.008569
84788,2009-09-23,92.38000,-0.010389
84788,2009-09-24,92.11000,-0.012691
84788,2009-09-25,90.52000,-0.006369
84788,2009-09-28,92.21000,0.017973
84788,2009-09-29,91.72000,-0.001059
84788,2009-09-30,93.36000,-0.002863
84788,2009-10-01,91.04000,-0.027117
84788,2009-10-02,89.85000,-0.005281
84788,2009-10-05,88.67000,0.016027
84788,2009-10-06,90.91000,0.014544
84788,2009-10-07,93.97000,0.003057
84788,2009-10-08,95.22000,0.009686
84788,2009-10-09,95.71000,0.005243
84788,2009-10-12,93.60000,0.003864
84788,2009-10-13,94.83000,-0.001932
84788,2009-10-14,97.46000,0.017858
84788,2009-10-15,96.01000,0.002389
84788,2009-10-16,95.32000,-0.008157
84788,2009-10-19,94.68000,0.009991
84788,2009-10-20,94.98000,-0.007957
84788,2009-10-21,93.42000,-0.008388
84788,2009-10-22,93.45000,0.010147
84788,2009-10-23,118.49000,-0.012747
84788,2009-10-26,124.63990,-0.013213
84788,2009-10-27,122.07000,-0.006314
84788,2009-10-28,121.64000,-0.023883
84788,2009-10-29,122.57700,0.023847
84788,2009-10-30,118.81000,-0.028005
84788,2009-11-02,118.84000,0.005095
84788,2009-11-03,118.37000,0.005760
84788,2009-11-04,117.10000,0.000887
84788,2009-11-05,120.61000,0.019381
84788,2009-11-06,126.20000,0.001560
84788,2009-11-09,126.67000,0.023290
84788,2009-11-10,130.14999,-0.000683
84788,2009-11-11,129.91000,0.005489
84788,2009-11-12,130.53000,-0.011728
84788,2009-11-13,132.97000,0.006832
84788,2009-11-16,131.59000,0.015603
84788,2009-11-17,131.25000,0.001234
84788,2009-11-18,131.28999,-0.000956
84788,2009-11-19,128.99001,-0.014037
84788,2009-11-20,129.66000,-0.003936
84788,2009-11-23,133.00000,0.012972
84788,2009-11-24,132.94000,-0.001315
84788,2009-11-25,134.03000,0.005831
84788,2009-11-27,131.74001,-0.018573
84788,2009-11-30,135.91000,0.003953
84788,2009-12-01,138.50000,0.014005
84788,2009-12-02,142.25000,0.002351
84788,2009-12-03,141.17000,-0.008829
84788,2009-12-04,137.58000,0.005378
84788,2009-12-07,134.21001,-0.001597
84788,2009-12-08,134.11000,-0.010594
84788,2009-12-09,131.31000,0.003548
84788,2009-12-10,135.38000,0.005298
84788,2009-12-11,134.14999,0.003165
84788,2009-12-14,131.38000,0.008487
84788,2009-12-15,130.23000,-0.004616
84788,2009-12-16,128.36000,0.003320
84788,2009-12-17,126.91000,-0.012568
84788,2009-12-18,128.48000,0.006078
84788,2009-12-21,132.78999,0.009768
84788,2009-12-22,133.75000,0.004614
84788,2009-12-23,138.94000,0.004736
84788,2009-12-24,138.47000,0.005245
84788,2009-12-28,139.31000,0.000984
84788,2009-12-29,139.41000,-0.000930
84788,2009-12-30,136.49001,-0.000671
84788,2009-12-31,134.52000,-0.008658
