PERMNO,date,PRC,vwretd
84788,2010-04-27,142.02000,-0.023856
84788,2010-04-28,139.35001,0.005242
84788,2010-04-29,141.73000,0.013647
84788,2010-04-30,137.10001,-0.016845
84788,2010-05-03,137.49001,0.012863
84788,2010-05-04,129.83000,-0.025379
84788,2010-05-05,130.92999,-0.009212
84788,2010-05-06,128.71001,-0.032553
84788,2010-05-07,124.98000,-0.015863
84788,2010-05-10,131.28999,0.044935
84788,2010-05-11,130.46001,-0.000949
84788,2010-05-12,133.87000,0.016275
84788,2010-05-13,131.47000,-0.010841
84788,2010-05-14,128.53300,-0.019420
84788,2010-05-17,128.91000,-0.000579
84788,2010-05-18,126.28000,-0.013650
84788,2010-05-19,124.59000,-0.007144
84788,2010-05-20,119.71000,-0.040390
84788,2010-05-21,122.72000,0.015303
84788,2010-05-24,122.12000,-0.012047
84788,2010-05-25,124.86000,-0.000159
84788,2010-05-26,123.21000,-0.002864
84788,2010-05-27,126.70000,0.035106
84788,2010-05-28,125.46000,-0.011764
84788,2010-06-01,123.24000,-0.018515
84788,2010-06-02,126.31000,0.026576
84788,2010-06-03,128.75999,0.004785
84788,2010-06-04,122.77000,-0.035875
84788,2010-06-07,122.01000,-0.014035
84788,2010-06-08,118.83500,0.009238
84788,2010-06-09,117.91000,-0.003826
84788,2010-06-10,123.21000,0.029529
84788,2010-06-11,123.03000,0.006196
84788,2010-06-14,123.83000,0.000013
84788,2010-06-15,126.84000,0.023861
84788,2010-06-16,126.90000,-0.001220
84788,2010-06-17,125.89000,0.000895
84788,2010-06-18,125.83000,0.001710
84788,2010-06-21,122.55000,-0.004311
84788,2010-06-22,122.30700,-0.016163
84788,2010-06-23,121.45000,-0.002919
84788,2010-06-24,118.33000,-0.016277
84788,2010-06-25,121.00000,0.006062
84788,2010-06-28,117.80000,-0.003131
84788,2010-06-29,108.61000,-0.032898
84788,2010-06-30,109.26000,-0.008952
84788,2010-07-01,110.96000,-0.003932
84788,2010-07-02,109.14000,-0.004750
84788,2010-07-06,110.06000,0.003316
84788,2010-07-07,113.43000,0.030903
84788,2010-07-08,116.22000,0.009565
84788,2010-07-09,117.26000,0.008920
84788,2010-07-12,119.51000,-0.001351
84788,2010-07-13,123.65000,0.017220
84788,2010-07-14,123.30000,-0.000643
84788,2010-07-15,122.06000,0.000415
84788,2010-07-16,118.49000,-0.028555
84788,2010-07-19,119.94000,0.005001
84788,2010-07-20,120.10000,0.012644
84788,2010-07-21,117.43000,-0.012841
84788,2010-07-22,120.07000,0.023585
84788,2010-07-23,118.87000,0.009636
84788,2010-07-26,118.40000,0.011619
84788,2010-07-27,117.13000,-0.002541
84788,2010-07-28,117.13000,-0.007463
84788,2010-07-29,116.86000,-0.002590
84788,2010-07-30,117.89000,0.001513
84788,2010-08-02,120.07000,0.020563
84788,2010-08-03,122.42000,-0.005160
84788,2010-08-04,127.58000,0.007464
84788,2010-08-05,127.83000,-0.002498
84788,2010-08-06,128.32001,-0.003552
84788,2010-08-09,128.83000,0.005859
84788,2010-08-10,130.00000,-0.007996
84788,2010-08-11,125.89000,-0.029241
84788,2010-08-12,126.56000,-0.004675
84788,2010-08-13,124.69000,-0.003877
84788,2010-08-16,126.07000,0.001454
84788,2010-08-17,128.86000,0.013892
84788,2010-08-18,129.64999,0.002331
84788,2010-08-19,127.57000,-0.016711
84788,2010-08-20,127.76000,-0.003306
84788,2010-08-23,126.60000,-0.004863
84788,2010-08-24,124.53000,-0.014452
84788,2010-08-25,126.85000,0.004579
84788,2010-08-26,124.86000,-0.006628
84788,2010-08-27,126.64000,0.018443
84788,2010-08-30,123.79000,-0.014225
84788,2010-08-31,124.83000,0.000118
84788,2010-09-01,132.49001,0.029120
84788,2010-09-02,135.21001,0.009551
84788,2010-09-03,138.78999,0.012987
84788,2010-09-07,137.22000,-0.011870
84788,2010-09-08,139.14000,0.006334
84788,2010-09-09,140.38000,0.003766
84788,2010-09-10,142.44000,0.004479
84788,2010-09-13,145.07001,0.012873
84788,2010-09-14,145.75000,-0.000109
84788,2010-09-15,145.45000,0.002954
84788,2010-09-16,148.13000,-0.000750
84788,2010-09-17,148.32500,0.001128
84788,2010-09-20,151.30479,0.015185
84788,2010-09-21,150.73000,-0.003099
84788,2010-09-22,151.83000,-0.005026
84788,2010-09-23,152.85001,-0.008120
84788,2010-09-24,160.73000,0.021212
84788,2010-09-27,159.37000,-0.004463
84788,2010-09-28,159.70000,0.005789
84788,2010-09-29,158.99001,-0.001083
84788,2010-09-30,157.06000,-0.001976
84788,2010-10-01,153.71001,0.004941
84788,2010-10-04,155.39000,-0.008297
84788,2010-10-05,160.87000,0.020571
84788,2010-10-06,155.39999,-0.000334
84788,2010-10-07,156.27000,-0.002122
84788,2010-10-08,155.55000,0.007625
84788,2010-10-11,153.03000,0.000566
84788,2010-10-12,156.48000,0.003649
84788,2010-10-13,155.17000,0.008787
84788,2010-10-14,155.53000,-0.003666
84788,2010-10-15,164.64000,0.000704
84788,2010-10-18,163.56000,0.006297
84788,2010-10-19,158.67000,-0.017217
84788,2010-10-20,158.67000,0.011279
84788,2010-10-21,164.97000,0.000265
84788,2010-10-22,169.13000,0.002655
84788,2010-10-25,169.00000,0.003725
84788,2010-10-26,169.95000,-0.000426
84788,2010-10-27,167.50999,-0.003317
84788,2010-10-28,166.84000,0.001140
84788,2010-10-29,165.23000,0.001662
84788,2010-11-01,162.58000,0.000145
84788,2010-11-02,164.61000,0.009056
84788,2010-11-03,168.47000,0.003440
84788,2010-11-04,168.92999,0.019919
84788,2010-11-05,170.77000,0.004023
84788,2010-11-08,171.99001,-0.000910
84788,2010-11-09,170.27000,-0.008464
84788,2010-11-10,173.33000,0.005391
84788,2010-11-11,170.37000,-0.003606
84788,2010-11-12,165.67999,-0.013394
84788,2010-11-15,158.89999,-0.001329
84788,2010-11-16,157.78000,-0.016858
84788,2010-11-17,158.35001,0.001623
84788,2010-11-18,164.17000,0.015564
84788,2010-11-19,164.82001,0.003744
84788,2010-11-22,170.39000,-0.000274
84788,2010-11-23,168.20000,-0.014126
84788,2010-11-24,177.25000,0.015688
84788,2010-11-26,177.50000,-0.006881
84788,2010-11-29,179.49001,-0.000918
84788,2010-11-30,175.39999,-0.005790
84788,2010-12-01,176.55000,0.020828
84788,2010-12-02,176.53000,0.012233
84788,2010-12-03,175.67999,0.003963
84788,2010-12-06,178.05000,0.000023
84788,2010-12-07,176.77000,0.000194
84788,2010-12-08,176.28999,0.001546
84788,2010-12-09,174.85001,0.003575
84788,2010-12-10,175.62000,0.006426
84788,2010-12-13,174.25000,0.000181
84788,2010-12-14,173.94000,0.000273
84788,2010-12-15,175.57001,-0.005257
84788,2010-12-16,178.03999,0.005848
84788,2010-12-17,177.58000,0.001569
84788,2010-12-20,183.28999,0.001819
84788,2010-12-21,184.75000,0.007207
84788,2010-12-22,184.75999,0.003136
84788,2010-12-23,182.59000,-0.001198
84788,2010-12-27,182.14000,0.000667
84788,2010-12-28,181.09000,0.000789
84788,2010-12-29,183.37000,0.002731
84788,2010-12-30,182.75000,-0.000803
84788,2010-12-31,180.00000,-0.000233
84788,2011-01-03,184.22000,0.011216
84788,2011-01-04,185.00999,-0.003896
84788,2011-01-05,187.42000,0.005386
84788,2011-01-06,185.86000,-0.002516
84788,2011-01-07,185.49001,-0.001951
84788,2011-01-10,184.67999,-0.000710
84788,2011-01-11,184.34000,0.005050
84788,2011-01-12,184.08000,0.009018
84788,2011-01-13,185.53000,-0.001891
84788,2011-01-14,188.75000,0.006633
84788,2011-01-18,191.25000,0.002177
84788,2011-01-19,186.87000,-0.012254
84788,2011-01-20,181.96001,-0.003838
84788,2011-01-21,177.42000,0.001261
84788,2011-01-24,176.85001,0.006291
84788,2011-01-25,176.70000,-0.000429
84788,2011-01-26,175.39000,0.007336
84788,2011-01-27,184.45000,0.002133
84788,2011-01-28,171.14000,-0.017209
84788,2011-01-31,169.64000,0.007620
84788,2011-02-01,172.11000,0.017032
84788,2011-02-02,173.53000,-0.002230
84788,2011-02-03,173.71001,0.002926
84788,2011-02-04,175.92999,0.002178
84788,2011-02-07,176.42999,0.006125
84788,2011-02-08,183.06000,0.004552
84788,2011-02-09,185.30000,-0.003445
84788,2011-02-10,186.21001,0.001338
84788,2011-02-11,189.25000,0.006112
84788,2011-02-14,190.42000,0.003402
84788,2011-02-15,189.03000,-0.003183
84788,2011-02-16,186.62000,0.007536
84788,2011-02-17,187.75999,0.003948
84788,2011-02-18,186.50000,0.001223
84788,2011-02-22,180.42000,-0.021069
84788,2011-02-23,176.67999,-0.006565
84788,2011-02-24,177.75000,-0.000133
84788,2011-02-25,177.24001,0.012941
84788,2011-02-28,173.28999,0.005330
84788,2011-03-01,169.44000,-0.014904
84788,2011-03-02,172.02000,0.002854
84788,2011-03-03,172.78999,0.016103
84788,2011-03-04,171.67000,-0.005904
84788,2011-03-07,169.08000,-0.009411
84788,2011-03-08,166.89000,0.008083
84788,2011-03-09,169.05000,-0.002436
84788,2011-03-10,166.14000,-0.019796
84788,2011-03-11,168.07001,0.006953
84788,2011-03-14,166.73000,-0.005491
84788,2011-03-15,165.08000,-0.011156
84788,2011-03-16,164.70000,-0.016650
84788,2011-03-17,160.97000,0.012218
84788,2011-03-18,161.82001,0.004862
84788,2011-03-21,164.52499,0.016447
84788,2011-03-22,162.60001,-0.003235
84788,2011-03-23,165.32001,0.002877
84788,2011-03-24,171.10001,0.008548
84788,2011-03-25,170.98000,0.003115
84788,2011-03-28,169.35001,-0.003336
84788,2011-03-29,174.62000,0.007163
84788,2011-03-30,179.42000,0.008221
84788,2011-03-31,180.13000,-0.000593
84788,2011-04-01,180.13000,0.005434
84788,2011-04-04,182.94000,0.001160
84788,2011-04-05,185.28999,0.001327
84788,2011-04-06,182.75999,0.001738
84788,2011-04-07,184.91000,-0.002252
84788,2011-04-08,184.71001,-0.003390
84788,2011-04-11,184.03999,-0.004735
84788,2011-04-12,180.48000,-0.009258
84788,2011-04-13,182.28999,0.001297
84788,2011-04-14,181.82001,0.000540
84788,2011-04-15,180.00999,0.003973
84788,2011-04-18,178.34000,-0.011627
84788,2011-04-19,178.82001,0.005710
84788,2011-04-20,183.87000,0.014279
84788,2011-04-21,185.89000,0.005890
84788,2011-04-25,185.42000,-0.001857
84788,2011-04-26,182.30000,0.008146
84788,2011-04-27,196.63000,0.006153
84788,2011-04-28,195.07001,0.002932
84788,2011-04-29,195.81000,0.003120
84788,2011-05-02,201.19000,-0.003557
84788,2011-05-03,198.45000,-0.006649
84788,2011-05-04,199.97000,-0.007979
84788,2011-05-05,197.11000,-0.009460
84788,2011-05-06,197.60001,0.004608
84788,2011-05-09,200.80000,0.006154
84788,2011-05-10,203.94000,0.008466
84788,2011-05-11,204.38000,-0.012234
84788,2011-05-12,206.07001,0.004042
84788,2011-05-13,202.56000,-0.008910
84788,2011-05-16,192.50999,-0.006962
84788,2011-05-17,194.81000,-0.000647
84788,2011-05-18,197.09000,0.010754
84788,2011-05-19,198.80499,0.002335
84788,2011-05-20,198.64999,-0.006777
84788,2011-05-23,196.22000,-0.013021
84788,2011-05-24,193.27000,-0.000403
84788,2011-05-25,192.25999,0.005080
84788,2011-05-26,195.00000,0.005338
84788,2011-05-27,194.13000,0.005111
84788,2011-05-31,196.69000,0.010296
84788,2011-06-01,192.39500,-0.023093
84788,2011-06-02,193.64999,-0.000629
84788,2011-06-03,188.32001,-0.009303
84788,2011-06-06,185.69000,-0.012460
84788,2011-06-07,187.55000,0.000286
84788,2011-06-08,188.05000,-0.005978
84788,2011-06-09,189.67999,0.007460
84788,2011-06-10,186.53000,-0.014085
84788,2011-06-13,186.28999,-0.000908
84788,2011-06-14,189.96001,0.013873
84788,2011-06-15,185.98000,-0.017310
84788,2011-06-16,183.64999,-0.000118
84788,2011-06-17,186.37000,0.002158
84788,2011-06-20,187.72000,0.005346
84788,2011-06-21,194.23000,0.015906
84788,2011-06-22,191.63000,-0.005485
84788,2011-06-23,194.16000,-0.002593
84788,2011-06-24,192.55000,-0.010579
84788,2011-06-27,201.25000,0.008075
84788,2011-06-28,202.35001,0.013701
84788,2011-06-29,204.17999,0.008743
84788,2011-06-30,204.49001,0.009707
84788,2011-07-01,209.49001,0.013481
84788,2011-07-05,213.19000,-0.000026
84788,2011-07-06,214.19000,0.001143
84788,2011-07-07,216.74001,0.010640
84788,2011-07-08,218.28000,-0.006347
84788,2011-07-11,212.55000,-0.019366
84788,2011-07-12,211.23000,-0.003814
84788,2011-07-13,213.50000,0.005008
84788,2011-07-14,210.38000,-0.008052
84788,2011-07-15,212.87000,0.006172
84788,2011-07-18,211.53000,-0.009493
84788,2011-07-19,218.06000,0.016173
84788,2011-07-20,215.55000,0.000060
84788,2011-07-21,213.21001,0.012268
84788,2011-07-22,216.52000,0.001437
84788,2011-07-25,213.49001,-0.006280
84788,2011-07-26,214.17999,-0.004543
84788,2011-07-27,222.51801,-0.021658
84788,2011-07-28,223.89999,-0.002938
84788,2011-07-29,222.52000,-0.005612
84788,2011-08-01,221.32001,-0.003621
84788,2011-08-02,211.70000,-0.025685
84788,2011-08-03,209.96001,0.004956
84788,2011-08-04,201.48000,-0.050404
84788,2011-08-05,202.70000,-0.004793
84788,2011-08-08,193.70000,-0.068747
84788,2011-08-09,205.09000,0.051269
84788,2011-08-10,194.13000,-0.038614
84788,2011-08-11,198.36000,0.045302
84788,2011-08-12,202.30000,0.004753
84788,2011-08-15,202.95000,0.022847
84788,2011-08-16,197.67999,-0.010905
84788,2011-08-17,195.92999,0.000840
84788,2011-08-18,182.52000,-0.045363
84788,2011-08-19,178.92999,-0.015368
84788,2011-08-22,177.53999,0.000041
84788,2011-08-23,193.55000,0.033783
84788,2011-08-24,193.73000,0.011583
84788,2011-08-25,192.03000,-0.015911
84788,2011-08-26,199.27000,0.016437
84788,2011-08-29,206.53000,0.029651
84788,2011-08-30,210.92000,0.003763
84788,2011-08-31,215.23000,0.005096
84788,2011-09-01,212.53999,-0.012140
84788,2011-09-02,210.00000,-0.024659
84788,2011-09-06,216.17999,-0.008157
84788,2011-09-07,219.89999,0.029181
84788,2011-09-08,217.25999,-0.010895
84788,2011-09-09,211.39000,-0.026611
84788,2011-09-12,216.56000,0.004138
84788,2011-09-13,219.53000,0.010810
84788,2011-09-14,222.57001,0.012803
84788,2011-09-15,226.78000,0.015489
84788,2011-09-16,239.30000,0.003560
84788,2011-09-19,241.69000,-0.010958
84788,2011-09-20,233.25000,-0.004119
84788,2011-09-21,231.87000,-0.029461
84788,2011-09-22,223.23000,-0.034448
84788,2011-09-23,223.61000,0.005760
84788,2011-09-26,229.85001,0.021611
84788,2011-09-27,224.21001,0.012857
84788,2011-09-28,229.71001,-0.023714
84788,2011-09-29,222.44000,0.008240
84788,2011-09-30,216.23000,-0.024656
84788,2011-10-03,211.98000,-0.031945
84788,2011-10-04,212.50000,0.023684
84788,2011-10-05,219.49800,0.019676
84788,2011-10-06,221.50999,0.020579
84788,2011-10-07,224.74001,-0.010952
84788,2011-10-10,231.32001,0.034298
84788,2011-10-11,235.48000,0.001058
84788,2011-10-12,236.81000,0.011827
84788,2011-10-13,236.14999,-0.002956
84788,2011-10-14,246.71001,0.017746
84788,2011-10-17,242.33000,-0.020875
84788,2011-10-18,243.88000,0.020804
84788,2011-10-19,231.53000,-0.014181
84788,2011-10-20,233.61000,0.003900
84788,2011-10-21,234.78000,0.019276
84788,2011-10-24,237.61000,0.016807
84788,2011-10-25,227.14999,-0.019852
84788,2011-10-26,198.39999,0.011528
84788,2011-10-27,206.78000,0.036276
84788,2011-10-28,217.32001,0.000258
84788,2011-10-31,213.50999,-0.024671
84788,2011-11-01,212.10500,-0.028648
84788,2011-11-02,215.62000,0.017092
84788,2011-11-03,218.28999,0.019215
84788,2011-11-04,216.48000,-0.005574
84788,2011-11-07,217.00000,0.004902
84788,2011-11-08,217.99001,0.011224
84788,2011-11-09,211.22000,-0.037884
84788,2011-11-10,210.78999,0.007437
84788,2011-11-11,217.39000,0.019774
84788,2011-11-14,218.92999,-0.009376
84788,2011-11-15,217.83000,0.004534
84788,2011-11-16,211.99001,-0.015109
84788,2011-11-17,204.52000,-0.017223
84788,2011-11-18,197.14000,-0.000287
84788,2011-11-21,189.25000,-0.018676
84788,2011-11-22,192.34000,-0.003946
84788,2011-11-23,188.99001,-0.023262
84788,2011-11-25,182.39900,-0.003626
84788,2011-11-28,194.14999,0.030551
84788,2011-11-29,188.39000,0.002263
84788,2011-11-30,192.28999,0.043928
84788,2011-12-01,197.13000,-0.002277
84788,2011-12-02,196.03000,0.000107
84788,2011-12-05,196.24001,0.010304
84788,2011-12-06,191.99001,0.000383
84788,2011-12-07,195.32001,0.001916
84788,2011-12-08,190.48000,-0.022890
84788,2011-12-09,193.03000,0.017757
84788,2011-12-12,189.52000,-0.015569
84788,2011-12-13,180.50999,-0.011265
84788,2011-12-14,180.21001,-0.012744
84788,2011-12-15,181.25999,0.003747
84788,2011-12-16,181.25999,0.004974
84788,2011-12-19,179.33000,-0.012683
84788,2011-12-20,182.52000,0.030057
84788,2011-12-21,174.35001,0.002028
84788,2011-12-22,179.03000,0.008917
84788,2011-12-23,177.28000,0.007869
84788,2011-12-27,176.27000,0.000017
84788,2011-12-28,173.89000,-0.013658
84788,2011-12-29,173.86000,0.010788
84788,2011-12-30,173.10001,-0.002579
84788,2012-01-03,179.03000,0.016184
84788,2012-01-04,177.50999,-0.000454
84788,2012-01-05,177.61000,0.002935
84788,2012-01-06,182.61000,-0.002904
84788,2012-01-09,178.56000,0.002817
84788,2012-01-10,179.34000,0.010424
84788,2012-01-11,178.89999,0.000945
84788,2012-01-12,175.92999,0.003061
84788,2012-01-13,178.42000,-0.005325
84788,2012-01-17,181.66000,0.003905
84788,2012-01-18,189.44000,0.012313
84788,2012-01-19,194.45000,0.005600
84788,2012-01-20,190.92999,0.000884
84788,2012-01-23,186.09000,0.001611
84788,2012-01-24,187.00000,-0.000801
84788,2012-01-25,187.80000,0.009952
84788,2012-01-26,193.31599,-0.004908
84788,2012-01-27,195.37000,0.000701
84788,2012-01-30,192.14999,-0.003741
84788,2012-01-31,194.44000,-0.000083
84788,2012-02-01,179.46001,0.011218
84788,2012-02-02,181.72000,0.001833
84788,2012-02-03,187.67999,0.014692
84788,2012-02-06,183.14000,-0.000989
84788,2012-02-07,184.19000,0.001396
84788,2012-02-08,185.48000,0.002188
84788,2012-02-09,184.98000,0.001002
84788,2012-02-10,185.53999,-0.008395
84788,2012-02-13,191.59000,0.007447
84788,2012-02-14,191.30000,-0.001554
84788,2012-02-15,184.47000,-0.004224
84788,2012-02-16,179.92999,0.012483
84788,2012-02-17,182.50000,0.001388
84788,2012-02-21,182.25999,0.000157
84788,2012-02-22,180.58000,-0.003133
84788,2012-02-23,178.89000,0.005705
84788,2012-02-24,179.13000,0.001498
84788,2012-02-27,178.53000,0.000805
84788,2012-02-28,183.80000,0.002911
84788,2012-02-29,179.69000,-0.005687
84788,2012-03-01,180.03999,0.006812
84788,2012-03-02,179.30000,-0.004926
84788,2012-03-05,180.25999,-0.004562
84788,2012-03-06,181.09000,-0.017397
84788,2012-03-07,183.77000,0.007952
84788,2012-03-08,187.64000,0.010874
84788,2012-03-09,184.32001,0.004505
84788,2012-03-12,183.39000,-0.001367
84788,2012-03-13,184.59000,0.017634
84788,2012-03-14,182.25999,-0.003911
84788,2012-03-15,184.42999,0.006519
84788,2012-03-16,185.05000,0.001329
84788,2012-03-19,185.52000,0.004007
84788,2012-03-20,192.33000,-0.004510
84788,2012-03-21,191.73000,-0.001116
84788,2012-03-22,192.39999,-0.008123
84788,2012-03-23,195.03999,0.004486
84788,2012-03-26,202.87000,0.013973
84788,2012-03-27,205.44000,-0.003666
84788,2012-03-28,201.16000,-0.005522
84788,2012-03-29,204.61000,-0.001902
84788,2012-03-30,202.50999,0.003358
84788,2012-04-02,198.05000,0.008055
84788,2012-04-03,199.66000,-0.004446
84788,2012-04-04,193.99001,-0.011828
84788,2012-04-05,194.39000,-0.000803
84788,2012-04-09,191.87000,-0.011389
84788,2012-04-10,186.98000,-0.018037
84788,2012-04-11,187.97000,0.008525
84788,2012-04-12,190.69000,0.015097
84788,2012-04-13,188.46001,-0.012405
84788,2012-04-16,185.50000,-0.000582
84788,2012-04-17,188.39000,0.014961
84788,2012-04-18,191.07001,-0.004043
84788,2012-04-19,191.10001,-0.004665
84788,2012-04-20,189.98000,0.001633
84788,2012-04-23,188.24001,-0.009549
84788,2012-04-24,190.33000,0.003250
84788,2012-04-25,194.42000,0.013834
84788,2012-04-26,195.99001,0.006834
84788,2012-04-27,226.85001,0.003899
84788,2012-04-30,231.89999,-0.004318
84788,2012-05-01,230.03999,0.004880
84788,2012-05-02,230.25000,-0.002052
84788,2012-05-03,229.45000,-0.009956
84788,2012-05-04,223.99001,-0.015686
84788,2012-05-07,225.16000,0.000556
84788,2012-05-08,223.89999,-0.005359
84788,2012-05-09,222.98000,-0.006022
84788,2012-05-10,226.69000,0.002860
84788,2012-05-11,227.67999,-0.002769
84788,2012-05-14,222.92999,-0.012184
84788,2012-05-15,224.39000,-0.006034
84788,2012-05-16,224.06000,-0.004931
84788,2012-05-17,218.36000,-0.015863
84788,2012-05-18,213.85001,-0.008152
84788,2012-05-21,218.11000,0.017773
84788,2012-05-22,215.33000,-0.000477
84788,2012-05-23,217.28000,0.002817
84788,2012-05-24,215.24001,0.000985
84788,2012-05-25,212.89000,-0.001543
84788,2012-05-29,214.75000,0.011233
84788,2012-05-30,209.23000,-0.015518
84788,2012-05-31,212.91000,-0.001980
84788,2012-06-01,208.22000,-0.024535
84788,2012-06-04,214.57001,-0.001013
84788,2012-06-05,213.21001,0.007873
84788,2012-06-06,217.64000,0.022719
84788,2012-06-07,218.80000,-0.001370
84788,2012-06-08,218.48000,0.007121
84788,2012-06-11,216.50000,-0.013979
84788,2012-06-12,216.42000,0.011656
84788,2012-06-13,214.73000,-0.006961
84788,2012-06-14,214.45000,0.009508
84788,2012-06-15,218.35001,0.010117
84788,2012-06-18,222.66000,0.002192
84788,2012-06-19,224.03000,0.011650
84788,2012-06-20,223.02000,-0.001471
84788,2012-06-21,220.57500,-0.023492
84788,2012-06-22,222.16000,0.007261
84788,2012-06-25,220.07001,-0.015465
84788,2012-06-26,225.61000,0.004874
84788,2012-06-27,225.62000,0.009042
84788,2012-06-28,221.31000,-0.002112
84788,2012-06-29,228.35001,0.025655
84788,2012-07-02,229.32001,0.003870
84788,2012-07-03,229.53000,0.008974
84788,2012-07-05,227.06000,-0.004150
84788,2012-07-06,225.05000,-0.009972
84788,2012-07-09,225.05000,-0.002205
84788,2012-07-10,219.50000,-0.008822
84788,2012-07-11,218.37000,-0.000289
84788,2012-07-12,215.36000,-0.004883
84788,2012-07-13,218.39000,0.015273
84788,2012-07-16,216.00999,-0.002483
84788,2012-07-17,216.92999,0.006712
84788,2012-07-18,217.47000,0.006264
84788,2012-07-19,226.17000,0.002841
84788,2012-07-20,228.28999,-0.009926
84788,2012-07-23,226.00999,-0.010173
84788,2012-07-24,223.03999,-0.009435
84788,2012-07-25,217.05000,0.000714
84788,2012-07-26,220.00999,0.015526
84788,2012-07-27,237.32001,0.018968
84788,2012-07-30,236.09000,-0.000766
84788,2012-07-31,233.30000,-0.004999
84788,2012-08-01,232.09000,-0.004477
84788,2012-08-02,230.81000,-0.007301
84788,2012-08-03,234.97000,0.019248
84788,2012-08-06,233.99001,0.003536
84788,2012-08-07,236.56000,0.006365
84788,2012-08-08,234.38000,0.000180
84788,2012-08-09,234.06000,0.001650
84788,2012-08-10,232.75000,0.001869
84788,2012-08-13,232.44000,-0.001885
84788,2012-08-14,233.19000,-0.000017
84788,2012-08-15,237.42000,0.002746
84788,2012-08-16,241.55000,0.007912
84788,2012-08-17,241.17000,0.002656
84788,2012-08-20,240.35001,-0.000607
84788,2012-08-21,239.45000,-0.002332
84788,2012-08-22,243.10001,-0.000105
84788,2012-08-23,241.19800,-0.007326
84788,2012-08-24,245.74001,0.005498
84788,2012-08-27,243.92000,-0.000562
84788,2012-08-28,246.11000,0.000261
84788,2012-08-29,247.12000,0.000995
84788,2012-08-30,246.22000,-0.007804
84788,2012-08-31,248.27000,0.005893
84788,2012-09-04,247.88000,0.000689
84788,2012-09-05,246.22000,-0.000598
84788,2012-09-06,251.38000,0.019478
84788,2012-09-07,259.14001,0.005653
84788,2012-09-10,257.09000,-0.005688
84788,2012-09-11,255.67000,0.003441
84788,2012-09-12,255.63000,0.002655
84788,2012-09-13,260.23999,0.015290
84788,2012-09-14,261.26999,0.006150
84788,2012-09-17,258.00000,-0.004547
